MCS	NormalTCells	ActivatedTCells	TotalTCells
18119	28	4	32
18120	28	4	32
18121	28	4	32
18122	28	4	32
18123	28	4	32
18124	28	4	32
18125	28	4	32
18126	28	4	32
18127	28	4	32
18128	28	4	32
18129	28	4	32
18130	28	4	32
18131	28	4	32
18132	28	4	32
18133	28	4	32
18134	28	4	32
18135	28	4	32
18136	28	4	32
18137	28	4	32
18138	28	4	32
18139	28	4	32
18140	28	4	32
18141	28	4	32
18142	28	4	32
18143	28	4	32
18144	28	4	32
18145	28	4	32
18146	28	4	32
18147	28	4	32
18148	28	4	32
18149	28	4	32
18150	28	4	32
18151	28	4	32
18152	28	4	32
18153	28	4	32
18154	28	4	32
18155	28	4	32
18156	28	4	32
18157	28	4	32
18158	28	4	32
18159	28	4	32
18160	28	4	32
18161	28	4	32
18162	28	4	32
18163	28	4	32
18164	28	4	32
18165	28	4	32
18166	28	4	32
18167	28	4	32
18168	28	4	32
18169	28	4	32
18170	28	4	32
18171	28	4	32
18172	28	4	32
18173	28	4	32
18174	28	4	32
18175	28	4	32
18176	28	4	32
18177	28	4	32
18178	28	4	32
18179	28	4	32
18180	28	4	32
18181	28	4	32
18182	28	4	32
18183	28	4	32
18184	28	4	32
18185	28	4	32
18186	28	4	32
18187	28	4	32
18188	28	4	32
18189	28	4	32
18190	28	4	32
18191	28	4	32
18192	28	4	32
18193	28	4	32
18194	28	4	32
18195	28	4	32
18196	28	4	32
18197	28	4	32
18198	28	4	32
18199	28	4	32
18200	28	4	32
18201	28	4	32
18202	28	4	32
18203	28	4	32
18204	28	4	32
18205	28	4	32
18206	28	4	32
18207	28	4	32
18208	28	4	32
18209	28	4	32
18210	28	4	32
18211	28	4	32
18212	28	4	32
18213	28	4	32
18214	28	4	32
18215	28	4	32
18216	28	4	32
18217	28	4	32
18218	28	4	32
18219	28	4	32
18220	28	4	32
18221	28	4	32
18222	28	4	32
18223	28	4	32
18224	28	4	32
18225	28	4	32
18226	28	4	32
18227	28	4	32
18228	28	4	32
18229	28	4	32
18230	28	4	32
18231	28	4	32
18232	28	4	32
18233	28	4	32
18234	28	4	32
18235	28	4	32
18236	28	4	32
18237	28	4	32
18238	28	4	32
18239	28	4	32
18240	28	4	32
18241	28	4	32
18242	28	4	32
18243	28	4	32
18244	28	4	32
18245	28	4	32
18246	28	4	32
18247	28	4	32
18248	28	4	32
18249	28	4	32
18250	28	4	32
18251	28	4	32
18252	28	4	32
18253	28	4	32
18254	28	4	32
18255	28	4	32
18256	28	4	32
18257	28	4	32
18258	28	4	32
18259	28	4	32
18260	28	4	32
18261	28	4	32
18262	28	4	32
18263	28	4	32
18264	28	4	32
18265	28	4	32
18266	28	4	32
18267	28	4	32
18268	28	4	32
18269	28	4	32
18270	28	4	32
18271	28	4	32
18272	28	4	32
18273	28	4	32
18274	28	4	32
18275	28	4	32
18276	28	4	32
18277	28	4	32
18278	28	4	32
18279	28	4	32
18280	28	4	32
18281	28	4	32
18282	28	4	32
18283	28	4	32
18284	28	4	32
18285	28	4	32
18286	28	4	32
18287	28	4	32
18288	28	4	32
18289	28	4	32
18290	28	4	32
18291	28	4	32
18292	28	4	32
18293	28	4	32
18294	28	4	32
18295	28	4	32
18296	28	4	32
18297	28	4	32
18298	28	4	32
18299	28	4	32
18300	28	4	32
18301	28	4	32
18302	28	4	32
18303	28	4	32
18304	28	4	32
18305	28	4	32
18306	28	4	32
18307	28	4	32
18308	28	4	32
18309	28	4	32
18310	28	4	32
18311	28	4	32
18312	28	4	32
18313	28	4	32
18314	28	4	32
18315	28	4	32
18316	28	4	32
18317	28	4	32
18318	28	4	32
18319	28	4	32
18320	28	4	32
18321	28	4	32
18322	28	4	32
18323	28	4	32
18324	28	4	32
18325	28	4	32
18326	28	4	32
18327	28	4	32
18328	28	4	32
18329	28	4	32
18330	28	4	32
18331	28	4	32
18332	28	4	32
18333	28	4	32
18334	28	4	32
18335	28	4	32
18336	28	4	32
18337	28	4	32
18338	28	4	32
18339	28	4	32
18340	28	4	32
18341	28	4	32
18342	28	4	32
18343	28	4	32
18344	28	4	32
18345	28	4	32
18346	28	4	32
18347	28	4	32
18348	28	4	32
18349	28	4	32
18350	28	4	32
18351	28	4	32
18352	28	4	32
18353	28	4	32
18354	28	4	32
18355	28	4	32
18356	28	4	32
18357	28	4	32
18358	28	4	32
18359	28	4	32
18360	28	4	32
18361	28	4	32
18362	28	4	32
18363	28	4	32
18364	28	4	32
18365	28	4	32
18366	28	4	32
18367	28	4	32
18368	28	4	32
18369	28	4	32
18370	28	4	32
18371	28	4	32
18372	28	4	32
18373	28	4	32
18374	28	4	32
18375	28	4	32
18376	28	4	32
18377	28	4	32
18378	28	4	32
18379	28	4	32
18380	28	4	32
18381	28	4	32
18382	28	4	32
18383	28	4	32
18384	28	4	32
18385	28	4	32
18386	28	4	32
18387	28	4	32
18388	28	4	32
18389	28	4	32
18390	28	4	32
18391	28	4	32
18392	28	4	32
18393	28	4	32
18394	28	4	32
18395	28	4	32
18396	28	4	32
18397	28	4	32
18398	28	4	32
18399	28	4	32
18400	28	4	32
18401	28	4	32
18402	28	4	32
18403	28	4	32
18404	28	4	32
18405	28	4	32
18406	28	4	32
18407	28	4	32
18408	28	4	32
18409	28	4	32
18410	28	4	32
18411	28	4	32
18412	28	4	32
18413	28	4	32
18414	28	4	32
18415	28	4	32
18416	28	4	32
18417	28	4	32
18418	28	4	32
18419	28	4	32
18420	28	4	32
18421	28	4	32
18422	28	4	32
18423	28	4	32
18424	28	4	32
18425	28	4	32
18426	28	4	32
18427	28	4	32
18428	28	4	32
18429	28	4	32
18430	28	4	32
18431	28	4	32
18432	28	4	32
18433	28	4	32
18434	28	4	32
18435	28	4	32
18436	28	4	32
18437	28	4	32
18438	28	4	32
18439	28	4	32
18440	28	4	32
18441	28	4	32
18442	28	4	32
18443	28	4	32
18444	28	4	32
18445	28	4	32
18446	28	4	32
18447	28	4	32
18448	28	4	32
18449	28	4	32
18450	28	4	32
18451	28	4	32
18452	28	4	32
18453	28	4	32
18454	28	4	32
18455	28	4	32
18456	28	4	32
18457	28	4	32
18458	28	4	32
18459	28	4	32
18460	28	4	32
18461	28	4	32
18462	28	4	32
18463	28	4	32
18464	28	4	32
18465	28	4	32
18466	28	4	32
18467	28	4	32
18468	28	4	32
18469	28	4	32
18470	28	4	32
18471	28	4	32
18472	28	4	32
18473	28	4	32
18474	28	4	32
18475	28	4	32
18476	28	4	32
18477	28	4	32
18478	28	4	32
18479	28	4	32
18480	28	4	32
18481	28	4	32
18482	28	4	32
18483	28	4	32
18484	28	4	32
18485	28	4	32
18486	28	4	32
18487	28	4	32
18488	28	4	32
18489	28	4	32
18490	28	4	32
18491	28	4	32
18492	28	4	32
18493	28	4	32
18494	28	4	32
18495	28	4	32
18496	28	4	32
18497	28	4	32
18498	28	4	32
18499	28	4	32
18500	28	4	32
18501	28	4	32
18502	28	4	32
18503	28	4	32
18504	28	4	32
18505	28	4	32
18506	28	4	32
18507	28	4	32
18508	28	4	32
18509	28	4	32
18510	28	4	32
18511	28	4	32
18512	28	4	32
18513	28	4	32
18514	28	4	32
18515	28	4	32
18516	28	4	32
18517	28	4	32
18518	28	4	32
18519	28	4	32
18520	28	4	32
18521	28	4	32
18522	28	4	32
18523	28	4	32
18524	28	4	32
18525	28	4	32
18526	28	4	32
18527	28	4	32
18528	28	4	32
18529	28	4	32
18530	28	4	32
18531	28	4	32
18532	28	4	32
18533	28	4	32
18534	28	4	32
18535	28	4	32
18536	28	4	32
18537	28	4	32
18538	28	4	32
18539	28	4	32
18540	28	4	32
18541	28	4	32
18542	28	4	32
18543	28	4	32
18544	28	4	32
18545	28	4	32
18546	28	4	32
18547	28	4	32
18548	28	4	32
18549	28	4	32
18550	28	4	32
18551	28	4	32
18552	28	4	32
18553	28	4	32
18554	28	4	32
18555	28	4	32
18556	28	4	32
18557	28	4	32
18558	28	4	32
18559	28	4	32
18560	28	4	32
18561	28	4	32
18562	28	4	32
18563	28	4	32
18564	28	4	32
18565	28	4	32
18566	28	4	32
18567	28	4	32
18568	28	4	32
18569	28	4	32
18570	28	4	32
18571	28	4	32
18572	28	4	32
18573	28	4	32
18574	28	4	32
18575	28	4	32
18576	28	4	32
18577	28	4	32
18578	28	4	32
18579	28	4	32
18580	28	4	32
18581	28	4	32
18582	28	4	32
18583	28	4	32
18584	28	4	32
18585	28	4	32
18586	28	4	32
18587	28	4	32
18588	28	4	32
18589	28	4	32
18590	28	4	32
18591	28	4	32
18592	28	4	32
18593	28	4	32
18594	28	4	32
18595	28	4	32
18596	28	4	32
18597	28	4	32
18598	28	4	32
18599	28	4	32
18600	28	4	32
18601	28	4	32
18602	28	4	32
18603	28	4	32
18604	28	4	32
18605	28	4	32
18606	28	4	32
18607	28	4	32
18608	28	4	32
18609	28	4	32
18610	28	4	32
18611	28	4	32
18612	28	4	32
18613	28	4	32
18614	28	4	32
18615	28	4	32
18616	28	4	32
18617	28	4	32
18618	28	4	32
18619	28	4	32
18620	28	4	32
18621	28	4	32
18622	28	4	32
18623	28	4	32
18624	28	4	32
18625	28	4	32
18626	28	4	32
18627	28	4	32
18628	28	4	32
18629	28	4	32
18630	28	4	32
18631	28	4	32
18632	28	4	32
18633	28	4	32
18634	28	4	32
18635	28	4	32
18636	28	4	32
18637	28	4	32
18638	28	4	32
18639	28	4	32
18640	28	4	32
18641	28	4	32
18642	28	4	32
18643	28	4	32
18644	28	4	32
18645	28	4	32
18646	28	4	32
18647	28	4	32
18648	28	4	32
18649	28	4	32
18650	28	4	32
18651	28	4	32
18652	28	4	32
18653	28	4	32
18654	28	4	32
18655	28	4	32
18656	28	4	32
18657	28	4	32
18658	28	4	32
18659	28	4	32
18660	28	4	32
18661	28	4	32
18662	28	4	32
18663	28	4	32
18664	28	4	32
18665	28	4	32
18666	28	4	32
18667	28	4	32
18668	28	4	32
18669	28	4	32
18670	28	4	32
18671	28	4	32
18672	28	4	32
18673	28	4	32
18674	28	4	32
18675	28	4	32
18676	28	4	32
18677	28	4	32
18678	28	4	32
18679	28	4	32
18680	28	4	32
18681	28	4	32
18682	28	4	32
18683	28	4	32
18684	28	4	32
18685	28	4	32
18686	28	4	32
18687	28	4	32
18688	28	4	32
18689	28	4	32
18690	28	4	32
18691	28	4	32
18692	28	4	32
18693	28	4	32
18694	28	4	32
18695	28	4	32
18696	28	4	32
18697	28	4	32
18698	28	4	32
18699	28	4	32
18700	28	4	32
18701	28	4	32
18702	28	4	32
18703	28	4	32
18704	28	4	32
18705	28	4	32
18706	28	4	32
18707	28	4	32
18708	28	4	32
18709	28	4	32
18710	28	4	32
18711	28	4	32
18712	28	4	32
18713	28	4	32
18714	28	4	32
18715	28	4	32
18716	28	4	32
18717	28	4	32
18718	28	4	32
18719	28	4	32
18720	28	4	32
18721	28	4	32
18722	28	4	32
18723	28	4	32
18724	28	4	32
18725	28	4	32
18726	28	4	32
18727	28	4	32
18728	28	4	32
18729	28	4	32
18730	28	4	32
18731	28	4	32
18732	28	4	32
18733	28	4	32
18734	28	4	32
18735	28	4	32
18736	28	4	32
18737	28	4	32
18738	28	4	32
18739	28	4	32
18740	28	4	32
18741	28	4	32
18742	28	4	32
18743	28	4	32
18744	28	4	32
18745	28	4	32
18746	28	4	32
18747	28	4	32
18748	28	4	32
18749	28	4	32
18750	28	4	32
18751	28	4	32
18752	28	4	32
18753	28	4	32
18754	28	4	32
18755	28	4	32
18756	28	4	32
18757	28	4	32
18758	28	4	32
18759	28	4	32
18760	28	4	32
18761	28	4	32
18762	28	4	32
18763	28	4	32
18764	28	4	32
18765	28	4	32
18766	28	4	32
18767	28	4	32
18768	28	4	32
18769	28	4	32
18770	28	4	32
18771	28	4	32
18772	28	4	32
18773	28	4	32
18774	28	4	32
18775	28	4	32
18776	28	4	32
18777	28	4	32
18778	28	4	32
18779	28	4	32
18780	28	4	32
18781	28	4	32
18782	28	4	32
18783	28	4	32
18784	28	4	32
18785	28	4	32
18786	28	4	32
18787	28	4	32
18788	28	4	32
18789	28	4	32
18790	28	4	32
18791	28	4	32
18792	28	4	32
18793	28	4	32
18794	28	4	32
18795	28	4	32
18796	28	4	32
18797	28	4	32
18798	28	4	32
18799	28	4	32
18800	28	4	32
18801	28	4	32
18802	28	4	32
18803	28	4	32
18804	28	4	32
18805	28	4	32
18806	28	4	32
18807	28	4	32
18808	28	4	32
18809	28	4	32
18810	28	4	32
18811	28	4	32
18812	28	4	32
18813	28	4	32
18814	28	4	32
18815	28	4	32
18816	28	4	32
18817	28	4	32
18818	28	4	32
18819	28	4	32
18820	28	4	32
18821	28	4	32
18822	28	4	32
18823	28	4	32
18824	28	4	32
18825	28	4	32
18826	28	4	32
18827	28	4	32
18828	28	4	32
18829	28	4	32
18830	28	4	32
18831	28	4	32
18832	28	4	32
18833	28	4	32
18834	28	4	32
18835	28	4	32
18836	28	4	32
18837	28	4	32
18838	28	4	32
18839	28	4	32
18840	28	4	32
18841	28	4	32
18842	28	4	32
18843	28	4	32
18844	28	4	32
18845	28	4	32
18846	28	4	32
18847	28	4	32
18848	28	4	32
18849	28	4	32
18850	28	4	32
18851	28	4	32
18852	28	4	32
18853	28	4	32
18854	28	4	32
18855	28	4	32
18856	28	4	32
18857	28	4	32
18858	28	4	32
18859	28	4	32
18860	28	4	32
18861	28	4	32
18862	28	4	32
18863	28	4	32
18864	28	4	32
18865	28	4	32
18866	28	4	32
18867	28	4	32
18868	28	4	32
18869	28	4	32
18870	28	4	32
18871	28	4	32
18872	28	4	32
18873	28	4	32
18874	28	4	32
18875	28	4	32
18876	28	4	32
18877	28	4	32
18878	28	4	32
18879	28	4	32
18880	28	4	32
18881	28	4	32
18882	28	4	32
18883	28	4	32
18884	28	4	32
18885	28	4	32
18886	28	4	32
18887	28	4	32
18888	28	4	32
18889	28	4	32
18890	28	4	32
18891	28	4	32
18892	28	4	32
18893	28	4	32
18894	28	4	32
18895	28	4	32
18896	28	4	32
18897	28	4	32
18898	28	4	32
18899	28	4	32
18900	28	4	32
18901	28	4	32
18902	28	4	32
18903	28	4	32
18904	28	4	32
18905	28	4	32
18906	28	4	32
18907	28	4	32
18908	28	4	32
18909	28	4	32
18910	28	4	32
18911	28	4	32
18912	28	4	32
18913	28	4	32
18914	28	4	32
18915	28	4	32
18916	28	4	32
18917	28	4	32
18918	28	4	32
18919	28	4	32
18920	28	4	32
18921	28	4	32
18922	28	4	32
18923	28	4	32
18924	28	4	32
18925	28	4	32
18926	28	4	32
18927	28	4	32
18928	28	4	32
18929	28	4	32
18930	28	4	32
18931	28	4	32
18932	28	4	32
18933	28	4	32
18934	28	4	32
18935	28	4	32
18936	28	4	32
18937	28	4	32
18938	28	4	32
18939	28	4	32
18940	28	4	32
18941	28	4	32
18942	28	4	32
18943	28	4	32
18944	28	4	32
18945	28	4	32
18946	28	4	32
18947	28	4	32
18948	28	4	32
18949	28	4	32
18950	28	4	32
18951	28	4	32
18952	28	4	32
18953	28	4	32
18954	28	4	32
18955	28	4	32
18956	28	4	32
18957	28	4	32
18958	28	4	32
18959	28	4	32
18960	28	4	32
18961	28	4	32
18962	28	4	32
18963	28	4	32
18964	28	4	32
18965	28	4	32
18966	28	4	32
18967	28	4	32
18968	28	4	32
18969	28	4	32
18970	28	4	32
18971	28	4	32
18972	28	4	32
18973	28	4	32
18974	28	4	32
18975	28	4	32
18976	28	4	32
18977	28	4	32
18978	28	4	32
18979	28	4	32
18980	28	4	32
18981	28	4	32
18982	28	4	32
18983	28	4	32
18984	28	4	32
18985	28	4	32
18986	28	4	32
18987	28	4	32
18988	28	4	32
18989	28	4	32
18990	28	4	32
18991	28	4	32
18992	28	4	32
18993	28	4	32
18994	28	4	32
18995	28	4	32
18996	28	4	32
18997	28	4	32
18998	28	4	32
18999	28	4	32
19000	28	4	32
19001	28	4	32
19002	28	4	32
19003	28	4	32
19004	28	4	32
19005	28	4	32
19006	28	4	32
19007	28	4	32
19008	28	4	32
19009	28	4	32
19010	28	4	32
19011	28	4	32
19012	28	4	32
19013	28	4	32
19014	28	4	32
19015	28	4	32
19016	28	4	32
19017	28	4	32
19018	28	4	32
19019	28	4	32
19020	28	4	32
19021	28	4	32
19022	28	4	32
19023	28	4	32
19024	28	4	32
19025	28	4	32
19026	28	4	32
19027	28	4	32
19028	28	4	32
19029	28	4	32
19030	28	4	32
19031	28	4	32
19032	28	4	32
19033	28	4	32
19034	28	4	32
19035	28	4	32
19036	28	4	32
19037	28	4	32
19038	28	4	32
19039	28	4	32
19040	28	4	32
19041	28	4	32
19042	28	4	32
19043	28	4	32
19044	28	4	32
19045	28	4	32
19046	28	4	32
19047	28	4	32
19048	28	4	32
19049	28	4	32
19050	28	4	32
19051	28	4	32
19052	28	4	32
19053	28	4	32
19054	28	4	32
19055	28	4	32
19056	28	4	32
19057	28	4	32
19058	28	4	32
19059	28	4	32
19060	28	4	32
19061	28	4	32
19062	28	4	32
19063	28	4	32
19064	28	4	32
19065	28	4	32
19066	28	4	32
19067	28	4	32
19068	28	4	32
19069	28	4	32
19070	28	4	32
19071	28	4	32
19072	28	4	32
19073	28	4	32
19074	28	4	32
19075	28	4	32
19076	28	4	32
19077	28	4	32
19078	28	4	32
19079	28	4	32
19080	28	4	32
19081	28	4	32
19082	28	4	32
19083	28	4	32
19084	28	4	32
19085	28	4	32
19086	28	4	32
19087	28	4	32
19088	28	4	32
19089	28	4	32
19090	28	4	32
19091	28	4	32
19092	28	4	32
19093	28	4	32
19094	28	4	32
19095	28	4	32
19096	28	4	32
19097	28	4	32
19098	28	4	32
19099	28	4	32
19100	28	4	32
19101	28	4	32
19102	28	4	32
19103	28	4	32
19104	28	4	32
19105	28	4	32
19106	28	4	32
19107	28	4	32
19108	28	4	32
19109	28	4	32
19110	28	4	32
19111	28	4	32
19112	28	4	32
19113	28	4	32
19114	28	4	32
19115	28	4	32
19116	28	4	32
19117	28	4	32
19118	28	4	32
19119	28	4	32
19120	28	4	32
19121	28	4	32
19122	28	4	32
19123	28	4	32
19124	28	4	32
19125	28	4	32
19126	28	4	32
19127	28	4	32
19128	28	4	32
19129	28	4	32
19130	28	4	32
19131	28	4	32
19132	28	4	32
19133	28	4	32
19134	28	4	32
19135	28	4	32
19136	28	4	32
19137	28	4	32
19138	28	4	32
19139	28	4	32
19140	28	4	32
19141	28	4	32
19142	28	4	32
19143	28	4	32
19144	28	4	32
19145	28	4	32
19146	28	4	32
19147	28	4	32
19148	28	4	32
19149	28	4	32
19150	28	4	32
19151	28	4	32
19152	28	4	32
19153	28	4	32
19154	28	4	32
19155	28	4	32
19156	28	4	32
19157	28	4	32
19158	28	4	32
19159	28	4	32
19160	28	4	32
19161	28	4	32
19162	28	4	32
19163	28	4	32
19164	28	4	32
19165	28	4	32
19166	28	4	32
19167	28	4	32
19168	28	4	32
19169	28	4	32
19170	28	4	32
19171	28	4	32
19172	28	4	32
19173	28	4	32
19174	28	4	32
19175	28	4	32
19176	28	4	32
19177	28	4	32
19178	28	4	32
19179	28	4	32
19180	28	4	32
19181	28	4	32
19182	28	4	32
19183	28	4	32
19184	28	4	32
19185	28	4	32
19186	28	4	32
19187	28	4	32
19188	28	4	32
19189	28	4	32
19190	28	4	32
19191	28	4	32
19192	28	4	32
19193	28	4	32
19194	28	4	32
19195	28	4	32
19196	28	4	32
19197	28	4	32
19198	28	4	32
19199	28	4	32
19200	28	4	32
19201	28	4	32
19202	28	4	32
19203	28	4	32
19204	28	4	32
19205	28	4	32
19206	28	4	32
19207	28	4	32
19208	28	4	32
19209	28	4	32
19210	28	4	32
19211	28	4	32
19212	28	4	32
19213	28	4	32
19214	28	4	32
19215	28	4	32
19216	28	4	32
19217	28	4	32
19218	28	4	32
19219	28	4	32
19220	28	4	32
19221	28	4	32
19222	28	4	32
19223	28	4	32
19224	28	4	32
19225	28	4	32
19226	28	4	32
19227	28	4	32
19228	28	4	32
19229	28	4	32
19230	28	4	32
19231	28	4	32
19232	28	4	32
19233	28	4	32
19234	28	4	32
19235	28	4	32
19236	28	4	32
19237	28	4	32
19238	28	4	32
19239	28	4	32
19240	28	4	32
19241	28	4	32
19242	28	4	32
19243	28	4	32
19244	28	4	32
19245	28	4	32
19246	28	4	32
19247	28	4	32
19248	28	4	32
19249	28	4	32
19250	28	4	32
19251	28	4	32
19252	28	4	32
19253	28	4	32
19254	28	4	32
19255	28	4	32
19256	28	4	32
19257	28	4	32
19258	28	4	32
19259	28	4	32
19260	28	4	32
19261	28	4	32
19262	28	4	32
19263	28	4	32
19264	28	4	32
19265	28	4	32
19266	28	4	32
19267	28	4	32
19268	28	4	32
19269	28	4	32
19270	28	4	32
19271	28	4	32
19272	28	4	32
19273	28	4	32
19274	28	4	32
19275	28	4	32
19276	28	4	32
19277	28	4	32
19278	28	4	32
19279	28	4	32
19280	28	4	32
19281	28	4	32
19282	28	4	32
19283	28	4	32
19284	28	4	32
19285	28	4	32
19286	28	4	32
19287	28	4	32
19288	28	4	32
19289	28	4	32
19290	28	4	32
19291	28	4	32
19292	28	4	32
19293	28	4	32
19294	28	4	32
19295	28	4	32
19296	28	4	32
19297	28	4	32
19298	28	4	32
19299	28	4	32
19300	28	4	32
19301	28	4	32
19302	28	4	32
19303	28	4	32
19304	28	4	32
19305	28	4	32
19306	28	4	32
19307	28	4	32
19308	28	4	32
19309	28	4	32
19310	28	4	32
19311	28	4	32
19312	28	4	32
19313	28	4	32
19314	28	4	32
19315	28	4	32
19316	28	4	32
19317	28	4	32
19318	28	4	32
19319	28	4	32
19320	28	4	32
19321	28	4	32
19322	28	4	32
19323	28	4	32
19324	28	4	32
19325	28	4	32
19326	28	4	32
19327	28	4	32
19328	28	4	32
19329	28	4	32
19330	28	4	32
19331	28	4	32
19332	28	4	32
19333	28	4	32
19334	28	4	32
19335	28	4	32
19336	28	4	32
19337	28	4	32
19338	28	4	32
19339	28	4	32
19340	28	4	32
19341	28	4	32
19342	28	4	32
19343	28	4	32
19344	28	4	32
19345	28	4	32
19346	28	4	32
19347	28	4	32
19348	28	4	32
19349	28	4	32
19350	28	4	32
19351	28	4	32
19352	28	4	32
19353	28	4	32
19354	28	4	32
19355	28	4	32
19356	28	4	32
19357	28	4	32
19358	28	4	32
19359	28	4	32
19360	28	4	32
19361	28	4	32
19362	28	4	32
19363	28	4	32
19364	28	4	32
19365	28	4	32
19366	28	4	32
19367	28	4	32
19368	28	4	32
19369	28	4	32
19370	28	4	32
19371	28	4	32
19372	28	4	32
19373	28	4	32
19374	28	4	32
19375	28	4	32
19376	28	4	32
19377	28	4	32
19378	28	4	32
19379	28	4	32
19380	28	4	32
19381	28	4	32
19382	28	4	32
19383	28	4	32
19384	28	4	32
19385	28	4	32
19386	28	4	32
19387	28	4	32
19388	28	4	32
19389	28	4	32
19390	28	4	32
19391	28	4	32
19392	28	4	32
19393	28	4	32
19394	28	4	32
19395	28	4	32
19396	28	4	32
19397	28	4	32
19398	28	4	32
19399	28	4	32
19400	28	4	32
19401	28	4	32
19402	28	4	32
19403	28	4	32
19404	28	4	32
19405	28	4	32
19406	28	4	32
19407	28	4	32
19408	28	4	32
19409	28	4	32
19410	28	4	32
19411	28	4	32
19412	28	4	32
19413	28	4	32
19414	28	4	32
19415	28	4	32
19416	28	4	32
19417	28	4	32
19418	28	4	32
19419	28	4	32
19420	28	4	32
19421	28	4	32
19422	28	4	32
19423	28	4	32
19424	28	4	32
19425	28	4	32
19426	28	4	32
19427	28	4	32
19428	28	4	32
19429	28	4	32
19430	28	4	32
19431	28	4	32
19432	28	4	32
19433	28	4	32
19434	28	4	32
19435	28	4	32
19436	28	4	32
19437	28	4	32
19438	28	4	32
19439	28	4	32
19440	28	4	32
19441	28	4	32
19442	28	4	32
19443	28	4	32
19444	28	4	32
19445	28	4	32
19446	28	4	32
19447	28	4	32
19448	28	4	32
19449	28	4	32
19450	28	4	32
19451	28	4	32
19452	28	4	32
19453	28	4	32
19454	28	4	32
19455	28	4	32
19456	28	4	32
19457	28	4	32
19458	28	4	32
19459	28	4	32
19460	28	4	32
19461	28	4	32
19462	28	4	32
19463	28	4	32
19464	28	4	32
19465	28	4	32
19466	28	4	32
19467	28	4	32
19468	28	4	32
19469	28	4	32
19470	28	4	32
19471	28	4	32
19472	28	4	32
19473	28	4	32
19474	28	4	32
19475	28	4	32
19476	28	4	32
19477	28	4	32
19478	28	4	32
19479	28	4	32
19480	28	4	32
19481	28	4	32
19482	28	4	32
19483	28	4	32
19484	28	4	32
19485	28	4	32
19486	28	4	32
19487	28	4	32
19488	28	4	32
19489	28	4	32
19490	28	4	32
19491	28	4	32
19492	28	4	32
19493	28	4	32
19494	28	4	32
19495	28	4	32
19496	28	4	32
19497	28	4	32
19498	28	4	32
19499	28	4	32
19500	28	4	32
19501	28	4	32
19502	28	4	32
19503	28	4	32
19504	28	4	32
19505	28	4	32
19506	28	4	32
19507	28	4	32
19508	28	4	32
19509	28	4	32
19510	28	4	32
19511	28	4	32
19512	28	4	32
19513	28	4	32
19514	28	4	32
19515	28	4	32
19516	28	4	32
19517	28	4	32
19518	28	4	32
19519	28	4	32
19520	28	4	32
19521	28	4	32
19522	28	4	32
19523	28	4	32
19524	28	4	32
19525	28	4	32
19526	28	4	32
19527	28	4	32
19528	28	4	32
19529	28	4	32
19530	28	4	32
19531	28	4	32
19532	28	4	32
19533	28	4	32
19534	28	4	32
19535	28	4	32
19536	28	4	32
19537	28	4	32
19538	28	4	32
19539	28	4	32
19540	28	4	32
19541	28	4	32
19542	28	4	32
19543	28	4	32
19544	28	4	32
19545	28	4	32
19546	28	4	32
19547	28	4	32
19548	28	4	32
19549	28	4	32
19550	28	4	32
19551	28	4	32
19552	28	4	32
19553	28	4	32
19554	28	4	32
19555	28	4	32
19556	28	4	32
19557	28	4	32
19558	28	4	32
19559	28	4	32
19560	28	4	32
19561	28	4	32
19562	28	4	32
19563	28	4	32
19564	28	4	32
19565	28	4	32
19566	28	4	32
19567	28	4	32
19568	28	4	32
19569	28	4	32
19570	28	4	32
19571	28	4	32
19572	28	4	32
19573	28	4	32
19574	28	4	32
19575	28	4	32
19576	28	4	32
19577	28	4	32
19578	28	4	32
19579	28	4	32
19580	28	4	32
19581	28	4	32
19582	28	4	32
19583	28	4	32
19584	28	4	32
19585	28	4	32
19586	28	4	32
19587	28	4	32
19588	28	4	32
19589	28	4	32
19590	28	4	32
19591	28	4	32
19592	28	4	32
19593	28	4	32
19594	28	4	32
19595	28	4	32
19596	28	4	32
19597	28	4	32
19598	28	4	32
19599	28	4	32
19600	28	4	32
19601	28	4	32
19602	28	4	32
19603	28	4	32
19604	28	4	32
19605	28	4	32
19606	28	4	32
19607	28	4	32
19608	28	4	32
19609	28	4	32
19610	28	4	32
19611	28	4	32
19612	28	4	32
19613	28	4	32
19614	28	4	32
19615	28	4	32
19616	28	4	32
19617	28	4	32
19618	28	4	32
19619	28	4	32
19620	28	4	32
19621	28	4	32
19622	28	4	32
19623	28	4	32
19624	28	4	32
19625	28	4	32
19626	28	4	32
19627	28	4	32
19628	28	4	32
19629	28	4	32
19630	28	4	32
19631	28	4	32
19632	28	4	32
19633	28	4	32
19634	28	4	32
19635	28	4	32
19636	28	4	32
19637	28	4	32
19638	28	4	32
19639	28	4	32
19640	28	4	32
19641	28	4	32
19642	28	4	32
19643	28	4	32
19644	28	4	32
19645	28	4	32
19646	28	4	32
19647	28	4	32
19648	28	4	32
19649	28	4	32
19650	28	4	32
19651	28	4	32
19652	28	4	32
19653	28	4	32
19654	28	4	32
19655	28	4	32
19656	28	4	32
19657	28	4	32
19658	28	4	32
19659	28	4	32
19660	28	4	32
19661	28	4	32
19662	28	4	32
19663	28	4	32
19664	28	4	32
19665	28	4	32
19666	28	4	32
19667	28	4	32
19668	28	4	32
19669	28	4	32
19670	28	4	32
