# MSD of Non-stuck Dynabeads (H)
LagTime(MCS)	MSD
45900	17890.67103732517
46000	17918.012669594795
46100	17944.492130135586
46200	17970.852909565783
46300	17987.62380385034
46400	18004.216645680317
46500	18021.54466783961
46600	18039.058173144236
46700	18056.150053950812
46800	18093.077181229597
46900	18120.27332160509
47000	18147.488295421852
47100	18164.449294212183
47200	18181.649911864155
47300	18199.208902545313
47400	18226.75253750384
47500	18244.118760235313
47600	18262.05697562131
47700	18279.216171608918
47800	18317.257080468815
47900	18324.39563816588
48000	18357.400633766472
48100	18369.623457192316
48200	18382.03737448961
48300	18383.589081571456
48400	18385.018926175555
48500	18397.080943006862
48600	18398.244924693936
48700	18415.510743172108
48800	18422.02631239741
48900	18459.864022617196
49000	18477.43583473551
49100	18504.964164449484
49200	18511.694831268676
49300	18529.206158964098
49400	18546.2831767173
49500	18574.106143852
49600	18611.896518995345
49700	18618.345169216274
49800	18645.43316415643
49900	18662.193335054744
50000	18689.83647696466
50100	18727.47198427157
50200	18754.994689680254
50300	18766.823903530985
50400	18758.201675004533
50500	18795.656364841223
50600	18816.95206230828
50700	18828.679881025364
50800	18829.96674633923
50900	18841.65353399866
51000	18874.00542160582
51100	18875.71485372088
51200	18892.67592976154
51300	18940.882548181267
51400	18957.867028584642
51500	18985.13639326054
51600	18996.989186602492
51700	19009.285747139653
51800	19021.21324150854
51900	19022.950819079364
52000	19024.476408086233
52100	19026.718050724452
52200	19054.511027720902
52300	19083.385480838533
52400	19122.219014699283
52500	19140.35087908275
52600	19168.212662156624
52700	19196.65408690524
52800	19214.61287080135
52900	19201.474300241545
53000	19188.237217925835
53100	19174.955290110196
53200	19193.008676720434
53300	19200.351936580362
53400	19227.497398769683
53500	19244.95473830788
53600	19272.918804161945
53700	19280.200351259246
53800	19286.96096774902
53900	19294.28889166861
54000	19302.337071907
54100	19284.315458423596
54200	19255.517688516844
54300	19238.44280220676
54400	19242.591062106654
54500	19225.231744581008
54600	19229.036708386102
54700	19223.161602254815
54800	19237.58726769474
54900	19241.1387207355
55000	19223.127275976272
55100	19205.009455969706
55200	19218.72863638662
55300	19232.291093646385
55400	19246.517018250634
55500	19260.892238174794
55600	19253.894563574508
55700	19247.166248442114
55800	19250.515970279896
55900	19253.30485105373
56000	19251.029900534795
56100	19301.84800132924
56200	19309.661327729184
56300	19321.941285493976
56400	19297.997678200194
56500	19294.948801403094
56600	19282.099709219543
56700	19263.468985608368
56800	19271.846467756477
56900	19290.268159561252
57000	19298.013415893307
57100	19316.41611599384
57200	19328.520471571934
57300	19351.202513434353
57400	19341.812599354656
57500	19365.228455774497
57600	19367.924771556995
57700	19403.28166837931
57800	19394.85170730396
57900	19430.09216401134
58000	19433.598046303516
58100	19479.168485566926
58200	19492.429087969413
58300	19516.748173755932
58400	19558.071711917677
58500	19566.291323218553
58600	19568.824053627697
58700	19561.310687951216
58800	19575.40534273667
58900	19595.915203741813
59000	19627.854397470495
59100	19616.693061338894
59200	19626.34863559379
59300	19647.711363484745
59400	19668.601512206442
59500	19689.037270566387
59600	19687.2643085614
59700	19696.806911757933
59800	19706.118792674188
59900	19736.7775303279
60000	19756.552864294885
60100	19765.33072959745
60200	19774.40410837219
60300	19794.159653926545
60400	19814.196338910024
60500	19801.412542877584
60600	19821.25739766973
60700	19863.077295009698
60800	19871.827136780426
60900	19902.979467192723
61000	19945.11454345664
61100	19954.93377457256
61200	19964.32247211248
61300	19973.74636713589
61400	19960.927208407134
61500	19969.916133313094
61600	19967.680233531388
61700	19971.03726195164
61800	20006.417115526794
61900	20030.90358519874
62000	20073.261489444212
62100	20081.77757886165
62200	20112.057242265
62300	20164.940680501677
62400	20200.22746501418
62500	20214.03419393593
62600	20233.504741466655
62700	20252.45518375047
62800	20277.882958702463
62900	20303.453392443054
63000	20339.69218399966
63100	20397.247297894337
63200	20405.38384381917
63300	20413.70486642796
63400	20448.011708924387
63500	20482.783487107237
63600	20528.924210118712
63700	20530.63557985614
63800	20533.236661508203
63900	20558.292414112682
64000	20561.11259889776
64100	20586.065821953063
64200	20610.492398169168
64300	20624.190814437712
64400	20604.621358730732
64500	20618.50142141629
64600	20632.387764243573
64700	20646.12638928899
64800	20648.64785847838
64900	20662.40889772348
65000	20698.615733282233
65100	20718.725304613657
65200	20744.28855137434
65300	20758.347203329584
65400	20783.52162983351
65500	20826.1270349281
65600	20834.611904351448
65700	20859.525267169625
65800	20890.49329646224
65900	20910.336556014325
66000	20918.24725647697
66100	20937.20067193195
66200	20945.930108660497
66300	20942.51191402412
66400	20916.640364999534
66500	20958.34860489587
66600	20955.21377944769
66700	20997.340950000387
66800	21005.176111787376
66900	21059.247530760633
67000	21079.219645535242
67100	21110.606135232963
67200	21124.16071983155
67300	21126.466915604444
67400	21128.81352861304
67500	21154.55974952635
67600	21179.90127930837
67700	21171.256328285006
67800	21208.36352595242
67900	21233.717499373724
68000	21247.669923234003
68100	21261.62778594717
68200	21241.509272363797
68300	21221.32615903748
68400	21190.173507048938
68500	21181.74686884227
68600	21162.382796456954
68700	21153.847181272784
68800	21167.84886977779
68900	21158.656071705784
69000	21161.29820238749
69100	21163.030806522936
69200	21187.45424813746
69300	21166.779136902605
69400	21157.370610685266
69500	21148.174093894842
69600	21162.154277654132
69700	21176.46660812906
69800	21167.634678923758
69900	21181.526021287667
70000	21207.22973924242
70100	21244.08804537886
70200	21281.496932099482
70300	21317.44169771246
70400	21337.6921957328
70500	21370.060063187866
70600	21414.568495695767
70700	21435.41482045806
70800	21462.42263112887
70900	21477.390863219585
71000	21526.365522831456
71100	21553.03009875269
71200	21568.22623470262
71300	21583.540385448312
71400	21564.0327888441
71500	21602.580933999674
71600	21607.713308188715
71700	21635.300470166127
71800	21639.11106807878
71900	21678.708502444646
72000	21683.277480112894
72100	21698.83225109812
72200	21714.56014311178
72300	21742.443978207648
72400	21758.350071202796
72500	21763.038416512878
72600	21779.480836575152
72700	21795.686743692026
72800	21811.724902185415
72900	21827.10898238869
73000	21843.009104225104
73100	21858.028206862266
73200	21872.86036780142
73300	21876.29892431931
73400	21880.008957171816
73500	21883.001130042987
73600	21909.28414867895
73700	21923.130407845234
73800	21937.70681256893
73900	21952.341536369775
74000	21955.569570390056
74100	21969.73921349675
74200	21984.4177087111
74300	21998.651060704942
74400	22001.655107337963
74500	22028.566621903024
74600	22067.151409222268
74700	22094.746287928807
74800	22086.440930275054
74900	22089.6117082648
75000	22105.046732106846
75100	22120.63552972199
75200	22112.269903928744
75300	22109.196370582624
75400	22130.70141298833
75500	22128.15649961027
75600	22126.578503096756
75700	22136.42206493286
75800	22146.46205082934
75900	22143.59316589254
76000	22152.920863248495
76100	22150.584954727343
76200	22135.92010759861
76300	22120.44308099835
76400	22128.599002578598
76500	22135.981738294093
76600	22143.33631915144
76700	22150.75685675161
76800	22146.84333909034
76900	22166.65203353474
77000	22228.667916603514
77100	22242.478934705345
77200	22244.212183015756
77300	22258.471873518418
77400	22320.353627778506
77500	22346.733977815387
77600	22372.982351194034
77700	22410.86569123412
77800	22436.69042935177
77900	22438.667113509568
78000	22452.77508935468
78100	22479.106364199888
78200	22469.079017703876
78300	22482.915171418324
78400	22509.644472464435
78500	22524.90850440385
78600	22540.25198887933
78700	22573.83247690309
78800	22595.763865382487
78900	22629.709294060158
79000	22638.53353744272
79100	22647.490890194862
79200	22667.872254742688
79300	22689.157735713943
79400	22698.953712046903
79500	22708.40839282589
79600	22718.919501396947
79700	22728.758827823927
79800	22739.43691605282
79900	22761.756102966378
80000	22784.303365163632
80100	22782.195994510872
80200	22779.991945410457
80300	22789.82832143377
80400	22800.240886530428
80500	22811.013471468363
80600	22845.6531844581
80700	22843.935542968673
80800	22817.572371486673
80900	22852.667640519776
81000	22849.93764978556
81100	22882.96369126093
81200	22903.726766372838
81300	22900.61926449652
81400	22910.211270174594
81500	22931.96361537253
81600	22978.640820664627
81700	23000.826394630756
81800	23023.08220115985
81900	23069.71569373125
82000	23092.41513229575
82100	23127.732421448356
82200	23162.557267864613
82300	23185.19560673615
82400	23200.542785163765
82500	23234.90482905606
82600	23257.446919759084
82700	23293.606848735628
82800	23341.578293478902
82900	23364.8772280104
83000	23387.316808002597
83100	23384.941616198364
83200	23433.651578274934
83300	23432.435256524943
83400	23475.308348886403
83500	23480.57231305192
83600	23510.962566127797
83700	23528.487171042583
83800	23564.74307586918
83900	23583.641531008212
84000	23615.78075301005
84100	23634.39711166834
84200	23667.360832660783
84300	23711.8727182198
84400	23744.633396194462
84500	23764.193126157803
84600	23797.007089276667
84700	23841.780309113994
84800	23861.843128509605
84900	23881.866836482663
85000	23902.130303523536
85100	23910.03766751605
85200	23917.310283758707
85300	23937.108602874938
85400	23969.341097113644
85500	23988.875190198607
85600	24020.613657552047
85700	24051.97961600208
85800	24083.78499411572
85900	24120.688237059134
86000	24164.65895081667
86100	24213.56295681071
86200	24238.25045940961
86300	24287.68306722048
86400	24319.189807588526
86500	24337.76438570239
86600	24376.349419073027
86700	24401.570192198546
86800	24427.553301768476
86900	24442.17483012256
87000	24468.976138475293
87100	24499.84832085708
87200	24519.082657250226
87300	24550.132263251697
87400	24580.714367815966
87500	24611.41278562655
87600	24642.395685183143
87700	24679.004283155908
87800	24702.493310948794
87900	24726.504832475464
88000	24750.570913733827
88100	24762.41891629212
88200	24773.4316456852
88300	24784.477408833172
88400	24795.948530402897
88500	24820.123266818864
88600	24857.459172435385
88700	24882.645758667208
88800	24882.471121445036
88900	24908.354694035832
89000	24921.06261696512
89100	24941.149030561424
89200	24960.291656199493
89300	24948.37591880756
89400	24948.857846770527
89500	24962.36115800502
89600	25001.81533492226
89700	25002.095419642574
89800	24988.619185822314
89900	24987.72165647709
90000	24960.611816256114
90100	24972.685065738275
90200	25004.07384291558
90300	24997.42967715401
90400	24990.61204814688
90500	24983.20443340224
90600	24962.502703127742
90700	24948.33770867703
90800	24974.027170659305
90900	24973.646981138532
91000	24979.17305830246
91100	24997.408312094994
91200	25002.50972747915
91300	25007.503773950728
91400	24999.095959551032
91500	24985.0121289665
91600	24963.731185348588
91700	24929.243692814984
91800	24902.71065626608
91900	24933.93496821266
92000	24926.016213678802
92100	24904.07957487599
92200	24902.828936940015
92300	24901.817150953342
92400	24887.56884694204
92500	24886.183778807917
92600	24885.60894141941
92700	24870.78813657434
92800	24856.543775319613
92900	24868.935262924057
93000	24868.04268601141
93100	24880.28298563197
93200	24892.878307088602
93300	24891.716868375748
93400	24891.119333621507
93500	24850.50981457712
93600	24863.262830861077
93700	24836.237727948577
93800	24808.70972358885
93900	24807.67998311308
94000	24794.12445151278
94100	24780.685086896072
94200	24780.706394159803
94300	24740.42435526672
94400	24712.86935926123
94500	24711.629803245494
94600	24697.616171599675
94700	24696.541405459746
94800	24670.412568240554
94900	24657.795957850176
95000	24644.26482712508
95100	24630.918611262634
95200	24623.00463897937
95300	24609.750969598284
95400	24609.232516416556
95500	24609.06048651668
95600	24621.531615627708
95700	24634.86030019791
95800	24648.346300833935
95900	24662.25026649797
96000	24661.375321968622
96100	24640.74596450633
96200	24627.8744440399
96300	24615.619246266277
96400	24589.700613982433
96500	24577.83172931074
96600	24538.90745899299
96700	24499.31445953995
96800	24499.658223695234
96900	24501.153098390456
97000	24488.37870212553
97100	24476.03241796812
97200	24463.28885036062
97300	24464.73633544782
97400	24492.352723590757
97500	24506.79512601309
97600	24494.710245538798
97700	24496.317303764965
97800	24503.831923022244
97900	24512.113309958833
98000	24520.354223593244
98100	24528.824306266888
98200	24509.215961212514
98300	24503.58522619696
98400	24511.479625287528
98500	24506.050048509158
98600	24500.39611786211
98700	24493.64167894785
98800	24500.797370493277
98900	24480.375903161435
99000	24460.19868230977
99100	24454.098994504286
99200	24461.099673794448
99300	24468.382937131926
99400	24488.158180569033
99500	24508.01737936717
99600	24515.328571234957
99700	24549.728870553285
99800	24556.448429400993
99900	24563.5381606485
100000	24570.79726220939
100100	24564.303319198105
100200	24572.01186261642
100300	24578.66798838721
100400	24585.069870641135
100500	24591.835504419545
100600	24611.68822414716
100700	24617.80400854812
100800	24610.266690994304
100900	24615.993083950976
101000	24622.012429596838
101100	24627.98861831154
101200	24634.52784178882
101300	24641.11408393102
101400	24647.279756819265
101500	24647.31696224611
101600	24646.925378673648
101700	24653.345336040988
101800	24659.48190925822
101900	24665.760790023924
102000	24686.547855033015
102100	24692.53232821227
102200	24698.602115217724
102300	24718.9293631196
102400	24739.451089268525
102500	24759.442680362325
102600	24780.209140079412
102700	24781.366872582366
102800	24767.87168488337
102900	24774.159671041558
103000	24789.09188293261
103100	24775.70231682832
103200	24757.19431011556
103300	24738.9586301637
103400	24720.849579476653
103500	24716.196044799373
103600	24711.79859224634
103700	24707.094133462455
103800	24715.997499447094
103900	24711.827562949227
104000	24720.983168758557
104100	24716.151802249384
104200	24711.16732711044
104300	24706.55460061265
104400	24700.85562411143
104500	24695.108916069516
104600	24691.113390236238
104700	24687.174821182813
104800	24683.63892172632
104900	24687.085432372405
105000	24661.73686527615
105100	24636.44851101875
105200	24625.760421202347
105300	24614.242786481675
105400	24588.96402523876
105500	24577.519890994303
105600	24566.073593913014
105700	24554.341968277586
105800	24542.86245430319
105900	24531.39895135154
106000	24519.051177121
106100	24507.01559165317
106200	24509.532217637647
106300	24488.682436480663
106400	24482.559108745594
106500	24477.158341249346
106600	24486.699680609217
106700	24509.65547139828
106800	24504.00393230851
106900	24527.794167022552
107000	24522.6420061746
107100	24517.920866934302
107200	24527.455982068863
107300	24522.628955116787
107400	24489.48152506778
107500	24485.07633429916
107600	24481.29676407232
107700	24447.186354483823
107800	24471.62823787644
107900	24431.257147721568
108000	24420.202944300356
108100	24408.81461229044
108200	24397.412361590978
108300	24385.764540183456
108400	24390.04087046887
108500	24393.622364306186
108600	24383.194718034283
108700	24373.219199098774
108800	24363.78296699433
108900	24352.44458747683
109000	24340.240836154157
109100	24335.324288000134
109200	24323.504574496383
109300	24331.65704024793
109400	24333.445634522122
109500	24349.899675289616
109600	24352.335932057333
109700	24354.67453250228
109800	24365.040835829772
109900	24374.402140930266
110000	24368.41581448737
110100	24391.72482166105
110200	24370.78571811758
110300	24348.87036420315
110400	24362.935397655387
110500	24356.301071403734
110600	24341.686292370767
110700	24335.672564402743
110800	24314.62141103986
110900	24292.983871480053
111000	24307.66207706078
111100	24322.513508139888
111200	24322.858306756578
111300	24337.66454464559
111400	24351.81219818449
111500	24337.32908847548
111600	24329.850024766758
111700	24314.31014810929
111800	24291.67719281168
111900	24269.02756115531
112000	24252.967695548024
112100	24237.473177042022
112200	24229.922076441693
112300	24214.443643094262
112400	24214.302886046276
112500	24183.48813564017
112600	24152.941544243095
112700	24137.474300334346
112800	24121.816617649263
112900	24106.676334070944
113000	24106.087618375386
113100	24091.410326118104
113200	24069.929823326267
113300	24084.949032712815
113400	24070.210964164682
113500	24054.39341797015
113600	24039.512395555004
113700	24024.54178585797
113800	24009.725997694328
113900	24001.60822493418
114000	23992.68285145237
114100	23983.709279745588
114200	23967.827970993545
114300	23950.916813603533
114400	23935.385483942868
114500	23919.483717085644
114600	23903.554628319504
114700	23894.717507940022
114800	23886.361144504375
114900	23871.041880879933
115000	23878.32768552695
115100	23878.48322694509
115200	23878.46368041199
115300	23878.68024570785
115400	23878.832904724037
115500	23879.191184758038
115600	23871.33475560027
115700	23879.810260989005
115800	23873.171415529476
115900	23873.486717063948
116000	23874.85412702773
116100	23882.797338608638
116200	23890.744142198197
116300	23899.283408190273
116400	23908.161747569353
116500	23910.971727644646
116600	23920.39420214851
116700	23913.508678619943
116800	23916.387172927993
116900	23919.997027289017
117000	23929.459069517496
117100	23931.49701728242
117200	23934.892277621184
117300	23938.662471120017
117400	23941.704913976533
117500	23937.45485253516
117600	23940.30404750568
117700	23942.364171652942
117800	23944.637560402858
117900	23939.274852359882
118000	23934.70357616334
118100	23930.678175521232
118200	23934.051856182294
118300	23937.645474716337
118400	23947.659231614507
118500	23957.795078989806
118600	23967.77935078808
118700	23970.723320392004
118800	23967.35681891719
118900	23964.976571136387
119000	23955.23544293483
119100	23936.743273134536
119200	23919.200179453048
119300	23901.070742703927
119400	23887.469395137032
119500	23868.538924539884
119600	23865.289489001934
119700	23855.395423451006
119800	23838.35370340775
119900	23843.95932430908
120000	23833.229325510503
120100	23822.858393342016
120200	23795.944375701092
120300	23808.62950530756
120400	23773.417114845437
120500	23778.47602428682
120600	23743.63754661389
120700	23731.39590296356
120800	23728.647524174696
120900	23710.118482621696
121000	23691.525224211084
121100	23674.465673943447
121200	23657.734744749538
121300	23625.124126305866
121400	23624.122802938684
121500	23590.96633698858
121600	23573.581990399834
121700	23562.33175427432
121800	23550.983962888782
121900	23539.58831090425
122000	23534.549307708006
122100	23537.53631216338
122200	23525.98622548088
122300	23522.301295049056
122400	23511.66799534731
122500	23507.732847341762
122600	23503.73787562536
122700	23514.017009167976
122800	23509.413450535852
122900	23504.72606952206
123000	23500.216630243605
123100	23502.828107455785
123200	23498.567497801636
123300	23501.18984664565
123400	23497.360546682914
123500	23494.164861054287
123600	23490.999316274287
123700	23487.123953063758
123800	23483.155968233812
123900	23479.431898321647
124000	23482.049001147836
124100	23485.812749970228
124200	23489.670673961005
124300	23493.393338957965
124400	23496.18731219533
124500	23499.14120681053
124600	23509.10374257028
124700	23518.992886773554
124800	23528.554369390633
124900	23545.52578456176
125000	23562.460752270377
125100	23579.46568891803
125200	23596.210241228022
125300	23612.665755710095
125400	23622.17428722633
125500	23631.968741786422
125600	23641.685934706562
125700	23643.550486775817
125800	23645.558762438468
