MCS	NormalTCells	ActivatedTCells	TotalTCells
0	25	0	25
1	25	0	25
2	25	0	25
3	25	0	25
4	24.166666666666668	0.8333333333333334	25
5	24.166666666666668	0.8333333333333334	25
6	24.166666666666668	0.8333333333333334	25
7	24.166666666666668	0.8333333333333334	25
8	24.166666666666668	0.8333333333333334	25
9	24.166666666666668	0.8333333333333334	25
10	24.166666666666668	0.8333333333333334	25
11	24.166666666666668	0.8333333333333334	25
12	24.166666666666668	0.8333333333333334	25
13	24.166666666666668	0.8333333333333334	25
14	24.166666666666668	0.8333333333333334	25
15	24.166666666666668	0.8333333333333334	25
16	24.166666666666668	0.8333333333333334	25
17	24.166666666666668	0.8333333333333334	25
18	24.166666666666668	0.8333333333333334	25
19	24.166666666666668	0.8333333333333334	25
20	24.166666666666668	0.8333333333333334	25
21	24.166666666666668	0.8333333333333334	25
22	24.166666666666668	0.8333333333333334	25
23	24.166666666666668	0.8333333333333334	25
24	24.166666666666668	0.8333333333333334	25
25	24.166666666666668	0.8333333333333334	25
26	24.166666666666668	0.8333333333333334	25
27	24.166666666666668	0.8333333333333334	25
28	24.166666666666668	0.8333333333333334	25
29	24.166666666666668	0.8333333333333334	25
30	24.166666666666668	0.8333333333333334	25
31	24.166666666666668	0.8333333333333334	25
32	24.166666666666668	0.8333333333333334	25
33	24.166666666666668	0.8333333333333334	25
34	24.166666666666668	0.8333333333333334	25
35	24.166666666666668	0.8333333333333334	25
36	24.166666666666668	0.8333333333333334	25
37	24.166666666666668	0.8333333333333334	25
38	24.166666666666668	0.8333333333333334	25
39	24.166666666666668	0.8333333333333334	25
40	24.166666666666668	0.8333333333333334	25
41	24.166666666666668	0.8333333333333334	25
42	24.166666666666668	0.8333333333333334	25
43	24.166666666666668	0.8333333333333334	25
44	24.166666666666668	0.8333333333333334	25
45	24.166666666666668	0.8333333333333334	25
46	24.166666666666668	0.8333333333333334	25
47	24.166666666666668	0.8333333333333334	25
48	24.166666666666668	0.8333333333333334	25
49	24.166666666666668	0.8333333333333334	25
50	24.166666666666668	0.8333333333333334	25
51	24.166666666666668	0.8333333333333334	25
52	24.166666666666668	0.8333333333333334	25
53	24.166666666666668	0.8333333333333334	25
54	24.166666666666668	0.8333333333333334	25
55	24.166666666666668	0.8333333333333334	25
56	24.166666666666668	0.8333333333333334	25
57	24.166666666666668	0.8333333333333334	25
58	24.166666666666668	0.8333333333333334	25
59	24.166666666666668	0.8333333333333334	25
60	24.166666666666668	0.8333333333333334	25
61	24.166666666666668	0.8333333333333334	25
62	24.166666666666668	0.8333333333333334	25
63	24.166666666666668	0.8333333333333334	25
64	24.166666666666668	0.8333333333333334	25
65	24.166666666666668	0.8333333333333334	25
66	24.166666666666668	0.8333333333333334	25
67	24.166666666666668	0.8333333333333334	25
68	24.166666666666668	0.8333333333333334	25
69	24.166666666666668	0.8333333333333334	25
70	24.166666666666668	0.8333333333333334	25
71	24.166666666666668	0.8333333333333334	25
72	24.166666666666668	0.8333333333333334	25
73	24.166666666666668	0.8333333333333334	25
74	24.166666666666668	0.8333333333333334	25
75	24.166666666666668	0.8333333333333334	25
76	24.166666666666668	0.8333333333333334	25
77	24.166666666666668	0.8333333333333334	25
78	24.166666666666668	0.8333333333333334	25
79	24.166666666666668	0.8333333333333334	25
80	24.166666666666668	0.8333333333333334	25
81	24.166666666666668	0.8333333333333334	25
82	24.166666666666668	0.8333333333333334	25
83	24.166666666666668	0.8333333333333334	25
84	24.166666666666668	0.8333333333333334	25
85	24.166666666666668	0.8333333333333334	25
86	24.166666666666668	0.8333333333333334	25
87	24.166666666666668	0.8333333333333334	25
88	24.166666666666668	0.8333333333333334	25
89	24.166666666666668	0.8333333333333334	25
90	24.166666666666668	0.8333333333333334	25
91	24.166666666666668	0.8333333333333334	25
92	24.166666666666668	0.8333333333333334	25
93	24.166666666666668	0.8333333333333334	25
94	24.166666666666668	0.8333333333333334	25
95	24.166666666666668	0.8333333333333334	25
96	24.166666666666668	0.8333333333333334	25
97	24.166666666666668	0.8333333333333334	25
98	24.166666666666668	0.8333333333333334	25
99	24.166666666666668	0.8333333333333334	25
100	24.166666666666668	0.8333333333333334	25
101	24.166666666666668	0.8333333333333334	25
102	24.166666666666668	0.8333333333333334	25
103	24.166666666666668	0.8333333333333334	25
104	24.166666666666668	0.8333333333333334	25
105	24.166666666666668	0.8333333333333334	25
106	24.166666666666668	0.8333333333333334	25
107	24.166666666666668	0.8333333333333334	25
108	24.166666666666668	0.8333333333333334	25
109	24.166666666666668	0.8333333333333334	25
110	24.166666666666668	0.8333333333333334	25
111	24.166666666666668	0.8333333333333334	25
112	24.166666666666668	0.8333333333333334	25
113	24.166666666666668	0.8333333333333334	25
114	24.166666666666668	0.8333333333333334	25
115	24.166666666666668	0.8333333333333334	25
116	24.166666666666668	0.8333333333333334	25
117	24.166666666666668	0.8333333333333334	25
118	24.166666666666668	0.8333333333333334	25
119	24.166666666666668	0.8333333333333334	25
120	24.166666666666668	0.8333333333333334	25
121	24.166666666666668	0.8333333333333334	25
122	24.166666666666668	0.8333333333333334	25
123	24.166666666666668	0.8333333333333334	25
124	24.166666666666668	0.8333333333333334	25
125	24.166666666666668	0.8333333333333334	25
126	24.166666666666668	0.8333333333333334	25
127	24.166666666666668	0.8333333333333334	25
128	24.166666666666668	0.8333333333333334	25
129	24.166666666666668	0.8333333333333334	25
130	24.166666666666668	0.8333333333333334	25
131	24.166666666666668	0.8333333333333334	25
132	24.166666666666668	0.8333333333333334	25
133	24.166666666666668	0.8333333333333334	25
134	24.166666666666668	0.8333333333333334	25
135	24.166666666666668	0.8333333333333334	25
136	24.166666666666668	0.8333333333333334	25
137	24.166666666666668	0.8333333333333334	25
138	24.166666666666668	0.8333333333333334	25
139	24.166666666666668	0.8333333333333334	25
140	24.166666666666668	0.8333333333333334	25
141	24.166666666666668	0.8333333333333334	25
142	24.166666666666668	0.8333333333333334	25
143	24.166666666666668	0.8333333333333334	25
144	24.166666666666668	0.8333333333333334	25
145	24.166666666666668	0.8333333333333334	25
146	24.166666666666668	0.8333333333333334	25
147	24.166666666666668	0.8333333333333334	25
148	24.166666666666668	0.8333333333333334	25
149	24.166666666666668	0.8333333333333334	25
150	24.166666666666668	0.8333333333333334	25
151	24.166666666666668	0.8333333333333334	25
152	24.166666666666668	0.8333333333333334	25
153	24.166666666666668	0.8333333333333334	25
154	24.166666666666668	0.8333333333333334	25
155	24.166666666666668	0.8333333333333334	25
156	24.166666666666668	0.8333333333333334	25
157	24.166666666666668	0.8333333333333334	25
158	24.166666666666668	0.8333333333333334	25
159	24.166666666666668	0.8333333333333334	25
160	24.166666666666668	0.8333333333333334	25
161	24.166666666666668	0.8333333333333334	25
162	24.166666666666668	0.8333333333333334	25
163	24.166666666666668	0.8333333333333334	25
164	24.166666666666668	0.8333333333333334	25
165	24.166666666666668	0.8333333333333334	25
166	24.166666666666668	0.8333333333333334	25
167	24.166666666666668	0.8333333333333334	25
168	24.166666666666668	0.8333333333333334	25
169	24.166666666666668	0.8333333333333334	25
170	24.166666666666668	0.8333333333333334	25
171	24.166666666666668	0.8333333333333334	25
172	24.166666666666668	0.8333333333333334	25
173	24.166666666666668	0.8333333333333334	25
174	24.166666666666668	0.8333333333333334	25
175	24.166666666666668	0.8333333333333334	25
176	24.166666666666668	0.8333333333333334	25
177	24.166666666666668	0.8333333333333334	25
178	24.166666666666668	0.8333333333333334	25
179	24.166666666666668	0.8333333333333334	25
180	24.166666666666668	0.8333333333333334	25
181	24.166666666666668	0.8333333333333334	25
182	24.166666666666668	0.8333333333333334	25
183	24.166666666666668	0.8333333333333334	25
184	24.166666666666668	0.8333333333333334	25
185	24.166666666666668	0.8333333333333334	25
186	24.166666666666668	0.8333333333333334	25
187	24.166666666666668	0.8333333333333334	25
188	24.166666666666668	0.8333333333333334	25
189	24.166666666666668	0.8333333333333334	25
190	24.166666666666668	0.8333333333333334	25
191	24.166666666666668	0.8333333333333334	25
192	24.166666666666668	0.8333333333333334	25
193	24.166666666666668	0.8333333333333334	25
194	24.166666666666668	0.8333333333333334	25
195	24.166666666666668	0.8333333333333334	25
196	24.166666666666668	0.8333333333333334	25
197	24.166666666666668	0.8333333333333334	25
198	24.166666666666668	0.8333333333333334	25
199	24.166666666666668	0.8333333333333334	25
200	24.166666666666668	0.8333333333333334	25
201	24.166666666666668	0.8333333333333334	25
202	24.166666666666668	0.8333333333333334	25
203	24.166666666666668	0.8333333333333334	25
204	24.166666666666668	0.8333333333333334	25
205	24.166666666666668	0.8333333333333334	25
206	24.166666666666668	0.8333333333333334	25
207	24.166666666666668	0.8333333333333334	25
208	24.166666666666668	0.8333333333333334	25
209	24.166666666666668	0.8333333333333334	25
210	24.166666666666668	0.8333333333333334	25
211	24.166666666666668	0.8333333333333334	25
212	24.166666666666668	0.8333333333333334	25
213	24.166666666666668	0.8333333333333334	25
214	24.166666666666668	0.8333333333333334	25
215	24.166666666666668	0.8333333333333334	25
216	24.166666666666668	0.8333333333333334	25
217	24.166666666666668	0.8333333333333334	25
218	24.166666666666668	0.8333333333333334	25
219	24.166666666666668	0.8333333333333334	25
220	24.166666666666668	0.8333333333333334	25
221	24.166666666666668	0.8333333333333334	25
222	24.166666666666668	0.8333333333333334	25
223	24.166666666666668	0.8333333333333334	25
224	24.166666666666668	0.8333333333333334	25
225	24.166666666666668	0.8333333333333334	25
226	24.166666666666668	0.8333333333333334	25
227	24.166666666666668	0.8333333333333334	25
228	24.166666666666668	0.8333333333333334	25
229	24.166666666666668	0.8333333333333334	25
230	24.166666666666668	0.8333333333333334	25
231	24.166666666666668	0.8333333333333334	25
232	24.166666666666668	0.8333333333333334	25
233	24.166666666666668	0.8333333333333334	25
234	24.166666666666668	0.8333333333333334	25
235	24.166666666666668	0.8333333333333334	25
236	24.166666666666668	0.8333333333333334	25
237	24.166666666666668	0.8333333333333334	25
238	24.166666666666668	0.8333333333333334	25
239	24.166666666666668	0.8333333333333334	25
240	24.166666666666668	0.8333333333333334	25
241	24.166666666666668	0.8333333333333334	25
242	24.166666666666668	0.8333333333333334	25
243	24.166666666666668	0.8333333333333334	25
244	24.166666666666668	0.8333333333333334	25
245	24.166666666666668	0.8333333333333334	25
246	24.166666666666668	0.8333333333333334	25
247	24.166666666666668	0.8333333333333334	25
248	24.166666666666668	0.8333333333333334	25
249	24.166666666666668	0.8333333333333334	25
250	24.166666666666668	0.8333333333333334	25
251	24.166666666666668	0.8333333333333334	25
252	24.166666666666668	0.8333333333333334	25
253	24.166666666666668	0.8333333333333334	25
254	24.166666666666668	0.8333333333333334	25
255	24.166666666666668	0.8333333333333334	25
256	24.166666666666668	0.8333333333333334	25
257	24.166666666666668	0.8333333333333334	25
258	24.166666666666668	0.8333333333333334	25
259	24.166666666666668	0.8333333333333334	25
260	24.166666666666668	0.8333333333333334	25
261	24.166666666666668	0.8333333333333334	25
262	24.166666666666668	0.8333333333333334	25
263	24.166666666666668	0.8333333333333334	25
264	24.166666666666668	0.8333333333333334	25
265	24.166666666666668	0.8333333333333334	25
266	24.166666666666668	0.8333333333333334	25
267	24.166666666666668	0.8333333333333334	25
268	24.166666666666668	0.8333333333333334	25
269	24.166666666666668	0.8333333333333334	25
270	24.166666666666668	0.8333333333333334	25
271	24.166666666666668	0.8333333333333334	25
272	24.166666666666668	0.8333333333333334	25
273	24.166666666666668	0.8333333333333334	25
274	24.166666666666668	0.8333333333333334	25
275	24.166666666666668	0.8333333333333334	25
276	24.166666666666668	0.8333333333333334	25
277	24.166666666666668	0.8333333333333334	25
278	24.166666666666668	0.8333333333333334	25
279	24.166666666666668	0.8333333333333334	25
280	24.166666666666668	0.8333333333333334	25
281	24.166666666666668	0.8333333333333334	25
282	24.166666666666668	0.8333333333333334	25
283	24.166666666666668	0.8333333333333334	25
284	24.166666666666668	0.8333333333333334	25
285	24.166666666666668	0.8333333333333334	25
286	24.166666666666668	0.8333333333333334	25
287	24.166666666666668	0.8333333333333334	25
288	24.166666666666668	0.8333333333333334	25
289	24.166666666666668	0.8333333333333334	25
290	24.166666666666668	0.8333333333333334	25
291	24.166666666666668	0.8333333333333334	25
292	24.166666666666668	0.8333333333333334	25
293	24.166666666666668	0.8333333333333334	25
294	24.166666666666668	0.8333333333333334	25
295	24.166666666666668	0.8333333333333334	25
296	24.166666666666668	0.8333333333333334	25
297	24.166666666666668	0.8333333333333334	25
298	24.166666666666668	0.8333333333333334	25
299	24.166666666666668	0.8333333333333334	25
300	24.166666666666668	0.8333333333333334	25
301	24.166666666666668	0.8333333333333334	25
302	24.166666666666668	0.8333333333333334	25
303	24.166666666666668	0.8333333333333334	25
304	24.166666666666668	0.8333333333333334	25
305	24.166666666666668	0.8333333333333334	25
306	24.166666666666668	0.8333333333333334	25
307	24.166666666666668	0.8333333333333334	25
308	24.166666666666668	0.8333333333333334	25
309	24.166666666666668	0.8333333333333334	25
310	24.166666666666668	0.8333333333333334	25
311	24.166666666666668	0.8333333333333334	25
312	24.166666666666668	0.8333333333333334	25
313	24.166666666666668	0.8333333333333334	25
314	24.166666666666668	0.8333333333333334	25
315	24.166666666666668	0.8333333333333334	25
316	24.166666666666668	0.8333333333333334	25
317	24.166666666666668	0.8333333333333334	25
318	24.166666666666668	0.8333333333333334	25
319	24.166666666666668	0.8333333333333334	25
320	24.166666666666668	0.8333333333333334	25
321	24.166666666666668	0.8333333333333334	25
322	24.166666666666668	0.8333333333333334	25
323	24.166666666666668	0.8333333333333334	25
324	24.166666666666668	0.8333333333333334	25
325	24.166666666666668	0.8333333333333334	25
326	24.166666666666668	0.8333333333333334	25
327	24.166666666666668	0.8333333333333334	25
328	24.166666666666668	0.8333333333333334	25
329	24.166666666666668	0.8333333333333334	25
330	24.166666666666668	0.8333333333333334	25
331	24.166666666666668	0.8333333333333334	25
332	24.166666666666668	0.8333333333333334	25
333	24.166666666666668	0.8333333333333334	25
334	24.166666666666668	0.8333333333333334	25
335	24.166666666666668	0.8333333333333334	25
336	24.166666666666668	0.8333333333333334	25
337	24.166666666666668	0.8333333333333334	25
338	24.166666666666668	0.8333333333333334	25
339	24.166666666666668	0.8333333333333334	25
340	24.166666666666668	0.8333333333333334	25
341	24.166666666666668	0.8333333333333334	25
342	24.166666666666668	0.8333333333333334	25
343	24.166666666666668	0.8333333333333334	25
344	24.166666666666668	0.8333333333333334	25
345	24.166666666666668	0.8333333333333334	25
346	24.166666666666668	0.8333333333333334	25
347	24.166666666666668	0.8333333333333334	25
348	24.166666666666668	0.8333333333333334	25
349	24.166666666666668	0.8333333333333334	25
350	24.166666666666668	0.8333333333333334	25
351	24.166666666666668	0.8333333333333334	25
352	24.166666666666668	0.8333333333333334	25
353	24.166666666666668	0.8333333333333334	25
354	24.166666666666668	0.8333333333333334	25
355	24.166666666666668	0.8333333333333334	25
356	24.166666666666668	0.8333333333333334	25
357	24.166666666666668	0.8333333333333334	25
358	24.166666666666668	0.8333333333333334	25
359	24.166666666666668	0.8333333333333334	25
360	24.166666666666668	0.8333333333333334	25
361	24.166666666666668	0.8333333333333334	25
362	24.166666666666668	0.8333333333333334	25
363	24.166666666666668	0.8333333333333334	25
364	24.166666666666668	0.8333333333333334	25
365	24.166666666666668	0.8333333333333334	25
366	24.166666666666668	0.8333333333333334	25
367	24.166666666666668	0.8333333333333334	25
368	24.166666666666668	0.8333333333333334	25
369	24.166666666666668	0.8333333333333334	25
370	24.166666666666668	0.8333333333333334	25
371	24.166666666666668	0.8333333333333334	25
372	24.166666666666668	0.8333333333333334	25
373	24.166666666666668	0.8333333333333334	25
374	24.166666666666668	0.8333333333333334	25
375	24.166666666666668	0.8333333333333334	25
376	24.166666666666668	0.8333333333333334	25
377	24.166666666666668	0.8333333333333334	25
378	24.166666666666668	0.8333333333333334	25
379	24.166666666666668	0.8333333333333334	25
380	24.166666666666668	0.8333333333333334	25
381	24.166666666666668	0.8333333333333334	25
382	24.166666666666668	0.8333333333333334	25
383	24.166666666666668	0.8333333333333334	25
384	24.166666666666668	0.8333333333333334	25
385	24.166666666666668	0.8333333333333334	25
386	24.166666666666668	0.8333333333333334	25
387	24.166666666666668	0.8333333333333334	25
388	24.166666666666668	0.8333333333333334	25
389	24.166666666666668	0.8333333333333334	25
390	24.166666666666668	0.8333333333333334	25
391	24.166666666666668	0.8333333333333334	25
392	24.166666666666668	0.8333333333333334	25
393	24.166666666666668	0.8333333333333334	25
394	24.166666666666668	0.8333333333333334	25
395	24.166666666666668	0.8333333333333334	25
396	24.166666666666668	0.8333333333333334	25
397	24.166666666666668	0.8333333333333334	25
398	24.166666666666668	0.8333333333333334	25
399	24.166666666666668	0.8333333333333334	25
400	24.166666666666668	0.8333333333333334	25
401	24.166666666666668	0.8333333333333334	25
402	24.166666666666668	0.8333333333333334	25
403	24.166666666666668	0.8333333333333334	25
404	24.166666666666668	0.8333333333333334	25
405	24.166666666666668	0.8333333333333334	25
406	24.166666666666668	0.8333333333333334	25
407	24.166666666666668	0.8333333333333334	25
408	24.166666666666668	0.8333333333333334	25
409	24.166666666666668	0.8333333333333334	25
410	24.166666666666668	0.8333333333333334	25
411	24.166666666666668	0.8333333333333334	25
412	24.166666666666668	0.8333333333333334	25
413	24.166666666666668	0.8333333333333334	25
414	24.166666666666668	0.8333333333333334	25
415	24.166666666666668	0.8333333333333334	25
416	24.166666666666668	0.8333333333333334	25
417	24.166666666666668	0.8333333333333334	25
418	24.166666666666668	0.8333333333333334	25
419	24.166666666666668	0.8333333333333334	25
420	24.166666666666668	0.8333333333333334	25
421	24.166666666666668	0.8333333333333334	25
422	24.166666666666668	0.8333333333333334	25
423	24.166666666666668	0.8333333333333334	25
424	24.166666666666668	0.8333333333333334	25
425	24.166666666666668	0.8333333333333334	25
426	24.166666666666668	0.8333333333333334	25
427	24.166666666666668	0.8333333333333334	25
428	24.166666666666668	0.8333333333333334	25
429	24.166666666666668	0.8333333333333334	25
430	24.166666666666668	0.8333333333333334	25
431	24.166666666666668	0.8333333333333334	25
432	24.166666666666668	0.8333333333333334	25
433	24.166666666666668	0.8333333333333334	25
434	24.166666666666668	0.8333333333333334	25
435	24.166666666666668	0.8333333333333334	25
436	24.166666666666668	0.8333333333333334	25
437	24.166666666666668	0.8333333333333334	25
438	24.166666666666668	0.8333333333333334	25
439	24.166666666666668	0.8333333333333334	25
440	24.166666666666668	0.8333333333333334	25
441	24.166666666666668	0.8333333333333334	25
442	24.166666666666668	0.8333333333333334	25
443	24.166666666666668	0.8333333333333334	25
444	24.166666666666668	0.8333333333333334	25
445	24.166666666666668	0.8333333333333334	25
446	24.166666666666668	0.8333333333333334	25
447	24.166666666666668	0.8333333333333334	25
448	24.166666666666668	0.8333333333333334	25
449	24.166666666666668	0.8333333333333334	25
450	24.166666666666668	0.8333333333333334	25
451	24.166666666666668	0.8333333333333334	25
452	24.166666666666668	0.8333333333333334	25
453	24.166666666666668	0.8333333333333334	25
454	24.166666666666668	0.8333333333333334	25
455	24.166666666666668	0.8333333333333334	25
456	24.166666666666668	0.8333333333333334	25
457	24.166666666666668	0.8333333333333334	25
458	24.166666666666668	0.8333333333333334	25
459	24.166666666666668	0.8333333333333334	25
460	24.166666666666668	0.8333333333333334	25
461	24.166666666666668	0.8333333333333334	25
462	24.166666666666668	0.8333333333333334	25
463	24.166666666666668	0.8333333333333334	25
464	24.166666666666668	0.8333333333333334	25
465	24.166666666666668	0.8333333333333334	25
466	24.166666666666668	0.8333333333333334	25
467	24.166666666666668	0.8333333333333334	25
468	24.166666666666668	0.8333333333333334	25
469	24.166666666666668	0.8333333333333334	25
470	24.166666666666668	0.8333333333333334	25
471	24.166666666666668	0.8333333333333334	25
472	24.166666666666668	0.8333333333333334	25
473	24.166666666666668	0.8333333333333334	25
474	24.166666666666668	0.8333333333333334	25
475	24.166666666666668	0.8333333333333334	25
476	24.166666666666668	0.8333333333333334	25
477	24.166666666666668	0.8333333333333334	25
478	24.166666666666668	0.8333333333333334	25
479	24.166666666666668	0.8333333333333334	25
480	24.166666666666668	0.8333333333333334	25
481	24.166666666666668	0.8333333333333334	25
482	24.166666666666668	0.8333333333333334	25
483	24.166666666666668	0.8333333333333334	25
484	24.166666666666668	0.8333333333333334	25
