MCS	ContactEnergy	VolumeEnergy	SurfaceEnergy	TotalEnergy
5325	107020.0	4607.028699590446	3601.887125323701	115228.91582491415
5326	107155.0	3988.933996938722	3493.2409223981085	114637.17491933683
5327	107125.0	4598.359574748756	3526.3128554305877	115249.67243017934
5328	107215.0	4679.896421179728	3307.6747001774493	115202.57112135718
5329	107245.0	4577.60604441035	3488.036340701219	115310.64238511157
5330	107065.0	4699.863307111518	3673.9457610456157	115438.80906815713
5331	107210.0	4759.16584417093	3418.3941069987486	115387.55995116968
5332	107330.0	4750.004164621787	3385.3976404559216	115465.40180507771
5333	107430.0	4478.224978669168	3104.498937598837	115012.723916268
5334	107030.0	4912.134446286218	3735.939779712062	115678.07422599828
5335	106995.0	5545.469635649206	3872.522342488228	116412.99197813743
5336	107270.0	5373.430131719069	3372.402771570196	116015.83290328927
5337	106970.0	5212.219624071004	3838.307412726863	116020.52703679787
5338	107190.0	4895.411644809501	3508.448265870975	115593.85991068048
5339	107110.0	4768.985655604483	3677.0041631927597	115555.98981879724
5340	107450.0	4846.354742393451	3236.138018161	115532.49276055445
5341	107260.0	5047.684653772594	3351.9184967284673	115659.60315050106
5342	107250.0	4692.694666170137	3417.453314072627	115360.14798024276
5343	107110.0	4600.645643843891	3669.0740512727643	115379.71969511666
5344	107145.0	4276.786076173739	3550.3316042522783	114972.11768042602
5345	106895.0	4605.8530160771625	4044.5731143289595	115545.42613040612
5346	107215.0	4743.410657279746	3551.7809165807557	115510.1915738605
5347	107145.0	4849.717788843991	3578.2073880310054	115572.925176875
5348	107335.0	4483.263905093627	3271.8706165990443	115090.13452169267
5349	107175.0	4390.572748704435	3512.330737216107	115077.90348592054
5350	107150.0	4398.711160801904	3635.3746473466163	115184.08580814852
5351	107310.0	4727.670977933885	3496.0686654187157	115533.7396433526
5352	107080.0	5149.722059414344	3863.164709295088	116092.88676870943
5353	107410.0	4969.808901398064	3331.8459495392744	115711.65485093734
5354	107540.0	5295.200638406532	3033.550690175325	115868.75132858186
5355	107440.0	4448.094497917773	3194.6010624596965	115082.69556037747
5356	107415.0	4332.441552624659	3315.6338688978576	115063.07542152252
5357	107100.0	4722.682949377777	3881.836794181436	115704.51974355921
5358	107250.0	4385.151505254762	3509.2858117018477	115144.43731695661
5359	107390.0	4287.809676005127	3517.2945945864194	115195.10427059155
5360	107290.0	4487.822874531703	3655.023383840744	115432.84625837245
5361	107370.0	4975.4937207685725	3514.2673772995477	115859.76109806812
5362	107330.0	4170.090975396888	3408.2531375598046	114908.34411295669
5363	107530.0	4244.925604908349	3229.6727830180316	115004.59838792638
5364	107330.0	4580.436947987037	3469.5710270808195	115380.00797506786
5365	107105.0	4527.9469116764085	3862.338235221978	115495.28514689839
5366	107225.0	4486.204466008203	3646.7280607760767	115357.93252678428
5367	107350.0	4315.268433614256	3515.9075232726173	115181.17595688687
5368	107255.0	4510.366475627379	3665.090330768435	115430.45680639581
5369	107200.0	4672.766215948941	3676.361676301167	115549.12789225011
5370	107440.0	4589.789431922691	3316.6818616710952	115346.47129359379
5371	107480.0	4409.358181654097	3265.833876687393	115155.19205834149
5372	107530.0	4414.658385858493	3222.7006692663417	115167.35905512483
5373	107620.0	4463.868412150623	3057.683737704938	115141.55214985556
5374	107690.0	4124.63951327707	2947.805581537832	114762.4450948149
5375	107670.0	4250.944696439983	2955.4620736956713	114876.40677013565
5376	107280.0	4225.440020904498	3627.779674270132	115133.21969517463
5377	107520.0	4147.208204566123	3196.439369985892	114863.64757455201
5378	107270.0	4103.723650806205	3500.805147078063	114874.52879788427
5379	107180.0	4457.394158391835	3511.423721704923	115148.81788009676
5380	107420.0	3940.834168240981	3236.129890650336	114596.96405889132
5381	107200.0	4064.6526967721	3667.178714335605	114931.8314111077
5382	107360.0	4444.643353604333	3417.7113438674132	115222.35469747175
5383	107280.0	4743.198945744516	3681.927908937505	115705.12685468202
5384	107250.0	4470.601913378196	3550.628804054868	115271.23071743306
5385	107410.0	4704.382888524415	3423.901204864669	115538.28409338908
5386	107115.0	4837.939622037666	3994.7520821911166	115947.69170422878
5387	107335.0	4898.358944057109	3349.87072566204	115583.22966971915
5388	107265.0	4836.334137663798	3535.4079797430313	115636.74211740683
5389	107595.0	4460.482947303535	3056.505583419057	115111.98853072259
5390	107575.0	4609.096464895265	3106.4459874210297	115290.5424523163
5391	107245.0	5066.009720041038	3591.329323761456	115902.3390438025
5392	107535.0	4747.535083041148	3136.392481731891	115418.92756477304
5393	107125.0	4923.273422120692	3789.9068858035025	115838.1803079242
5394	107395.0	5263.671438329475	3322.666677397501	115981.33811572698
5395	107575.0	4812.543180434586	3166.574969935755	115554.11815037034
5396	107425.0	5101.2225336288975	3394.5787430970813	115920.80127672598
5397	107405.0	5419.37834404278	3425.2851761793136	116249.6635202221
5398	107625.0	4994.881514691369	3059.6456043739454	115679.52711906531
5399	107655.0	4905.399281902792	3116.016211406968	115676.41549330976
5400	107325.0	5071.84320573564	3778.2691388580133	116175.11234459365
5401	107385.0	4744.657774715306	3640.1473703063675	115769.80514502167
5402	107675.0	4409.511514537589	3146.393025641155	115230.90454017874
5403	107535.0	5178.211332856299	3606.681403820112	116319.89273667641
5404	107625.0	4943.803379878955	3323.3610889679403	115892.1644688469
5405	107735.0	5044.454808010341	3005.1702944134013	115784.62510242374
5406	107525.0	5181.41535022165	3358.670155943546	116065.0855061652
5407	107325.0	5080.469689740421	3697.429074648244	116102.89876438866
5408	107645.0	4953.858389005618	3207.0936561675626	115805.95204517318
5409	107335.0	4785.81454127896	3658.4078837544075	115779.22242503337
5410	107495.0	4760.746334426658	3346.404238140385	115602.15057256704
5411	107665.0	5171.956228165509	3149.9372204803512	115986.89344864586
5412	107585.0	5174.366288230376	3210.630818780337	115969.99710701071
5413	107435.0	5064.704191012861	3493.1074785036617	115992.81166951652
5414	107525.0	5029.6396676531	3413.1760345041403	115967.81570215724
5415	107385.0	4567.71657191086	3721.790902088105	115674.50747399896
5416	107625.0	5081.736608192878	3423.6388141001225	116130.375422293
5417	107555.0	4961.423096506478	3440.4255267689587	115956.84862327544
5418	107670.0	4563.574094407813	3238.1569188882713	115471.73101329608
5419	107675.0	4391.444988249423	3319.095222626056	115385.54021087548
5420	107425.0	4836.282840714412	3720.545474655519	115981.82831536993
5421	107465.0	4764.680364205124	3586.472927147697	115816.15329135282
5422	107505.0	4735.170655035035	3458.091492311505	115698.26214734654
5423	107805.0	4746.227033211471	3008.8457775631105	115560.07281077458
5424	107710.0	4561.362224564509	3181.1410303166485	115452.50325488116
5425	107610.0	4601.138057707431	3326.551721415308	115537.68977912274
5426	107680.0	4608.949002855079	3286.4198102263617	115575.36881308144
5427	107725.0	5012.081932871224	3187.1107989401207	115924.19273181134
5428	107345.0	5053.689962074714	3752.4743254997884	116151.1642875745
5429	107665.0	4865.752689464571	3214.517467080441	115745.27015654501
5430	107865.0	4669.783062123315	2921.905097666604	115456.68815978992
5431	107765.0	4730.538083835127	3060.51496019325	115556.05304402838
5432	107825.0	4617.114892051177	3043.9746910441318	115486.08958309531
5433	107535.0	4678.221466134855	3380.3142671621754	115593.53573329703
5434	107605.0	4527.168814217293	3429.263097070798	115561.43191128809
5435	107505.0	4519.690023999283	3608.7225831547403	115633.41260715402
5436	107640.0	4284.704201010609	3305.389551418775	115230.09375242938
5437	107470.0	4142.9477725584	3683.146923876775	115296.09469643518
5438	107480.0	4518.083076899493	3544.280615565658	115542.36369246515
5439	107680.0	4718.559019978711	3323.5621073059156	115722.12112728463
5440	107700.0	4707.388754872227	3273.3873631161987	115680.77611798843
5441	107600.0	4504.735016565392	3428.328887837415	115533.0639044028
5442	107695.0	4837.104419743264	3323.528892331233	115855.6333120745
5443	107595.0	4625.222557972738	3452.208681893826	115672.43123986656
5444	107635.0	4250.790748087311	3288.461382946989	115174.2521310343
5445	107605.0	4721.654449071357	3312.3620616001426	115639.0165106715
5446	107830.0	4728.049142187083	2934.54385760444	115492.59299979152
5447	107555.0	4588.350109722087	3458.3162645457196	115601.6663742678
5448	107745.0	5026.980073539162	3060.342280775367	115832.32235431453
5449	107785.0	4957.514854561159	3131.286360954691	115873.80121551585
5450	107425.0	4998.887481962884	3640.5600831951597	116064.44756515804
5451	107370.0	4531.737451593945	3781.5109562288853	115683.24840782283
5452	107520.0	4438.715024379635	3534.586140595202	115493.30116497484
5453	107560.0	4532.0628989893885	3544.6581138126203	115636.72101280201
5454	107525.0	4905.147431319201	3587.2330088113085	116017.38044013051
5455	107655.0	5235.491013642022	3423.2804178397055	116313.77143148173
5456	107565.0	4633.620760826016	3615.9635906052426	115814.58435143126
5457	107465.0	4658.3622420240135	3632.732169481169	115756.09441150518
5458	107755.0	4583.245654379571	3126.8999586775317	115465.1456130571
5459	107705.0	4387.769937406847	3286.349719846912	115379.11965725376
5460	107595.0	5291.3438511766435	3474.6798845680314	116361.02373574467
5461	107635.0	5315.796314145991	3403.571891837346	116354.36820598334
5462	107630.0	5274.035079305613	3432.9538608927396	116336.98894019835
5463	107400.0	4935.437282885978	3737.4025876409723	116072.83987052695
5464	107640.0	5231.447169271851	3488.0316494280123	116359.47881869986
5465	107640.0	4767.249026488134	3556.405833614117	115963.65486010225
5466	107550.0	4678.6411180846335	3861.75727488735	116090.39839297198
5467	107595.0	4736.36608932502	3657.900639049185	115989.2667283742
5468	107840.0	4474.486707238102	3467.003983214672	115781.49069045277
5469	107760.0	4643.896793540189	3384.2967096707434	115788.19350321093
5470	107560.0	4733.209896510089	3786.1968671364593	116079.40676364655
5471	107550.0	5061.047117527196	3688.8583373188158	116299.90545484601
5472	107615.0	4829.111299303913	3599.5265539732645	116043.63785327718
5473	107875.0	4550.82083020694	3131.841361882107	115557.66219208905
5474	107685.0	4153.164426361764	3457.731076614873	115295.89550297664
5475	107605.0	4405.722127746412	3715.226893587096	115725.94902133351
5476	107765.0	4440.783134189987	3392.466051641095	115598.24918583108
5477	107595.0	4389.8459350723715	3686.066522670153	115670.91245774252
5478	107845.0	4703.426371085079	3228.2746018082253	115776.7009728933
5479	107735.0	4863.02591056432	3501.4514595115907	116099.47737007591
5480	107845.0	4799.643716345163	3348.80645563273	115993.4501719779
5481	107715.0	4604.288890295284	3326.509147004981	115645.79803730026
5482	107955.0	4846.899634318979	3200.9117400701507	116002.81137438913
5483	107965.0	4942.208080374257	3130.9513299781247	116038.15941035238
5484	107955.0	4658.865275214048	3128.454251884541	115742.31952709859
5485	107995.0	4822.824893154757	3197.7094795226003	116015.53437267736
5486	107705.0	5076.795941459568	3445.72370444861	116227.51964590818
5487	107785.0	4755.183403648989	3308.4345644139103	115848.6179680629
5488	107735.0	4791.713781187864	3523.980802258884	116050.69458344675
5489	107815.0	5348.504917704122	3323.471067271603	116486.97598497572
5490	107535.0	4852.85284133497	3731.4086018761736	116119.26144321114
5491	107575.0	4581.096053056972	3627.775283441588	115783.87133649856
5492	107615.0	4448.12804652247	3641.406318808149	115704.53436533062
5493	107800.0	4327.610091873066	3396.563785263861	115524.17387713693
5494	107670.0	5009.896231161983	3649.5902161710546	116329.48644733304
5495	107630.0	5081.9555729707645	3825.630900489341	116537.5864734601
5496	107910.0	5100.155762563081	3411.298225891951	116421.45398845503
5497	107990.0	4789.858395092742	3125.405276879028	115905.26367197177
5498	107820.0	4723.45105143133	3508.846679661947	116052.29773109328
5499	107430.0	4348.437355541246	4134.582439455844	115913.01979499709
5500	107710.0	4052.4173287847952	3802.4659471478662	115564.88327593266
5501	108170.0	4357.794650056021	3077.0275403230335	115604.82219037905
5502	108160.0	4189.220465289982	3134.9570688817766	115484.17753417176
5503	107990.0	4281.954059459822	3344.930569640419	115616.88462910024
5504	107935.0	4530.204340646596	3319.1085670192842	115784.31290766588
5505	107835.0	4715.088641851762	3369.1315960130305	115919.22023786479
5506	108085.0	4367.134824538225	3097.522161300585	115549.65698583881
5507	107885.0	4409.742669522384	3388.1677306824713	115682.91040020486
5508	107905.0	4314.842413620645	3471.1144734433037	115690.95688706395
5509	107940.0	4230.655835702637	3386.9437561396626	115557.5995918423
5510	107690.0	4587.971242958301	3771.1110945846303	116049.08233754293
5511	107870.0	4559.165458812931	3385.5600293455063	115814.72548815844
5512	108045.0	4684.969112233812	3198.645172244578	115928.61428447839
5513	108120.0	4051.5886393781693	3250.364500914875	115421.95314029304
5514	108070.0	4459.380561852449	3259.255250147253	115788.6358119997
5515	107775.0	4121.685257464269	3698.5137497688993	115595.19900723317
5516	107810.0	4492.84759010523	3562.053481824987	115864.90107193022
5517	108230.0	4763.829702719668	2950.4748601620668	115944.30456288173
5518	107960.0	4782.317180329555	3512.3205087982933	116254.63768912785
5519	108000.0	4886.819735154131	3359.881207809376	116246.7009429635
5520	107710.0	4467.28903497904	3762.3064689183957	115939.59550389744
5521	107960.0	4352.63117721639	3362.9176583260414	115675.54883554243
5522	108065.0	4695.1216669321	3221.1101863891236	115981.23185332122
5523	108010.0	4029.310675024608	3201.4146510351566	115240.72532605976
5524	107940.0	4427.8383153244795	3456.6207831006614	115824.45909842514
5525	107910.0	4404.3987025167735	3464.9291168214404	115779.32781933821
5526	107610.0	4237.696060234302	4041.671510996239	115889.36757123054
5527	107900.0	4066.848163440445	3475.789566838939	115442.63773027938
5528	107650.0	4787.052537159616	3871.009178782988	116308.0617159426
5529	107755.0	3866.4661485549004	3963.9513023817562	115585.41745093666
5530	107975.0	4591.908798956865	3499.842773641867	116066.75157259873
5531	107895.0	4827.386797874788	3811.228051346552	116533.61484922134
5532	107905.0	4854.075186507398	3591.0230976963066	116350.0982842037
5533	107795.0	4611.240932628134	3695.2437651567743	116101.48469778491
5534	108055.0	4335.440318280453	3325.352657873591	115715.79297615404
5535	107685.0	4245.529392048338	3984.6830376572325	115915.21242970557
5536	107605.0	4710.401128785306	4189.026124790835	116504.42725357614
5537	107825.0	4274.929490893701	3617.2413224194315	115717.17081331313
5538	107855.0	4938.319037699694	3618.188760561461	116411.50779826115
5539	107885.0	4885.1061308976205	3631.8880807896494	116401.99421168727
5540	108025.0	4685.296530680353	3276.8763281105203	115987.17285879087
5541	108185.0	4684.467057421425	3153.8905918839737	116023.3576493054
5542	107675.0	4734.2544069826545	3945.8869392544148	116355.14134623707
5543	108085.0	4594.166445269802	3377.1758363358094	116056.34228160561
5544	108090.0	4831.194558696443	3471.261971122294	116392.45652981874
5545	107850.0	4817.381403207401	3784.810753800266	116452.19215700767
5546	108020.0	4841.724171185488	3525.1854969820124	116386.9096681675
5547	107920.0	5006.849129110196	3710.0965340880794	116636.94566319828
5548	108125.0	5187.293706791097	3376.1466358226608	116688.44034261376
5549	107995.0	4653.9020967330725	3584.747515922354	116233.64961265543
5550	108345.0	4850.482244187588	3007.5360190836363	116203.01826327122
5551	108325.0	4892.605361923197	2958.2718115052558	116175.87717342845
5552	108005.0	5243.8443716928305	3496.0984745484893	116744.94284624132
5553	108175.0	4612.330834775785	3274.361009601562	116061.69184437735
5554	107925.0	4674.980225110048	3636.1881580893532	116236.1683831994
5555	107865.0	4671.568658113101	3717.6761413380154	116254.24479945112
5556	108035.0	4914.5209461018385	3528.7478408918832	116478.26878699372
5557	108165.0	4566.607970729092	3236.0919687207206	115967.69993944981
5558	108035.0	4835.517567688221	3556.9103151300806	116427.4278828183
5559	108155.0	4634.175342753151	3368.706978794944	116157.8823215481
5560	108105.0	4562.546887354547	3438.4725418806192	116106.01942923517
5561	108275.0	4343.716574966529	3213.6635752083384	115832.38015017487
5562	108270.0	4528.949778819078	3202.8568651663954	116001.80664398547
5563	108310.0	4500.43048939071	3267.3501058496186	116077.78059524033
5564	108220.0	4556.476844803983	3411.2603594906977	116187.73720429468
5565	108320.0	4700.325768276671	3229.9357012085966	116250.26146948527
5566	108020.0	4838.3373901188315	3769.2457214780734	116627.5831115969
5567	108220.0	4217.976958438376	3504.705893135688	115942.68285157406
5568	108500.0	4427.686512725049	3020.2316322686966	115947.91814499375
5569	108300.0	4864.32335278354	3332.199761121592	116496.52311390513
5570	108310.0	4687.013836646074	3283.930715844326	116280.9445524904
5571	108090.0	4839.611609637359	3580.4114936161204	116510.02310325348
5572	108510.0	4763.397151188547	2960.83084711252	116234.22799830107
5573	108220.0	5320.598816707352	3370.238315165334	116910.83713187269
5574	107930.0	4699.380257249431	3883.615707665158	116512.99596491459
5575	108430.0	4509.826676806988	3101.061081447697	116040.88775825468
5576	108320.0	4595.6597403516935	3207.981363425206	116123.6411037769
5577	107950.0	4745.320685304323	3908.535199268663	116603.85588457299
5578	108415.0	4601.423534931237	3207.2159517675755	116223.63948669881
5579	108365.0	4417.565318889538	3334.084330033802	116116.64964892334
5580	108115.0	4531.279835396999	3648.288627951697	116294.5684633487
5581	108445.0	4394.971678875008	3146.9772442107205	115986.94892308573
5582	108155.0	4525.70505830794	3658.4528295285418	116339.15788783648
5583	108265.0	4350.606018922845	3501.793132960738	116117.39915188358
5584	108325.0	4760.247566395992	3435.102299442806	116520.3498658388
5585	108240.0	4692.704783667432	3604.767491823586	116537.47227549102
5586	108365.0	4388.973500950815	3332.5917084593675	116086.56520941018
5587	108370.0	4754.283635712782	3268.7952740315814	116393.07890974436
5588	108310.0	4068.731723123783	3371.8456038471777	115750.57732697096
5589	108360.0	4554.03501378707	3281.0146317386534	116195.04964552572
5590	108460.0	4755.589320690924	3226.469935659552	116442.05925635048
5591	108450.0	5077.279913000384	3169.0007076016627	116696.28062060205
5592	108300.0	5133.5625478565635	3606.9001268065767	117040.46267466314
5593	108520.0	4391.586425698915	3248.3096451399615	116159.89607083888
5594	108250.0	4393.867987872654	3531.1465783271706	116175.01456619982
5595	108530.0	4407.767082400242	3129.621696987888	116067.38877938813
5596	108515.0	4163.5876262128295	3137.933553705807	115816.52117991864
5597	108270.0	4600.378767869988	3478.3104985707905	116348.68926644078
5598	107980.0	4634.235859544569	3959.308054918074	116573.54391446264
5599	108250.0	4655.453014395753	3585.29989273462	116490.75290713037
5600	108440.0	4861.303906434769	3199.581178422668	116500.88508485744
5601	108430.0	4758.508811540523	3321.79964872892	116510.30846026944
5602	108270.0	4517.080737830693	3560.4125583701534	116347.49329620085
5603	108465.0	4304.968293703714	3203.7548488628818	115973.7231425666
5604	108265.0	4702.2236642181815	3517.2372129629366	116484.46087718112
5605	108205.0	4609.029115609446	3630.0909361819504	116444.1200517914
5606	108185.0	4572.953503163153	3714.787379371701	116472.74088253485
5607	108105.0	4399.757096044341	3887.2069474461023	116391.96404349044
5608	108400.0	4496.8122926294745	3232.12664423394	116128.93893686341
5609	108275.0	4650.248701072851	3589.2961499409284	116514.54485101378
5610	108315.0	4608.075888635212	3579.1664889955427	116502.24237763076
5611	108135.0	4838.868837006012	3729.120000261464	116702.98883726748
5612	108155.0	4538.670789593452	3670.7421682972927	116364.41295789075
5613	108435.0	4280.007114134351	3371.821788090165	116086.82890222452
5614	108365.0	4534.845431478316	3394.0356747986516	116293.88110627697
5615	108315.0	4567.482998095074	3489.4533558835974	116371.93635397867
5616	108035.0	4954.119002217049	4014.784500794485	117003.90350301153
5617	108590.0	4859.676539547363	3266.8441134883324	116716.5206530357
5618	108350.0	4842.797806741291	3561.9861518783728	116754.78395861966
5619	108585.0	4064.518455959478	3051.821623124415	115701.3400790839
5620	108315.0	3888.657762104267	3495.447324117413	115699.10508622168
5621	108385.0	4418.364376298705	3362.6757089491	116166.0400852478
5622	108395.0	4449.652016194159	3337.775384322158	116182.42740051632
5623	108335.0	4609.677702359477	3537.1502243628493	116481.82792672233
5624	108290.0	4259.9041804611625	3725.479911111179	116275.38409157234
5625	108360.0	4824.925986326853	3554.6645422984147	116739.59052862527
5626	108250.0	4547.18269515186	3780.1921540667536	116577.37484921861
5627	108340.0	4227.324026174465	3507.06575966964	116074.3897858441
5628	109080.0	4396.7376899659575	2508.3075694105355	115985.0452593765
5629	108390.0	4766.983935854951	3644.1033437423175	116801.08727959727
5630	108300.0	4296.219463975722	3584.5541904337006	116180.77365440942
5631	108310.0	4670.414695165673	3608.9248457661597	116589.33954093183
5632	108420.0	4574.952510589355	3487.2540558926994	116482.20656648205
5633	108500.0	4784.174455351749	3373.2292877393775	116657.40374309113
5634	108320.0	4654.252251864964	3771.2089621834457	116745.46121404841
5635	108305.0	4184.431772626558	3690.640483914176	116180.07225654073
5636	108265.0	4636.554410153622	3875.09597908007	116776.65038923369
5637	108590.0	4353.985604814807	3255.4278551327297	116199.41345994754
5638	108490.0	4757.600104840094	3369.651119376649	116617.25122421674
5639	108620.0	4964.1612540405185	3179.7297610208625	116763.89101506138
5640	108850.0	4758.923340135807	2856.6200651141116	116465.54340524992
5641	108510.0	5035.7256651889475	3362.1311693888856	116907.85683457783
5642	108315.0	4858.225226880604	3588.6254978424404	116761.85072472304
5643	108565.0	4314.2144980501325	3157.4014290963532	116036.61592714649
5644	108300.0	4913.434231871361	3749.274290733738	116962.7085226051
5645	108510.0	4727.618055663625	3441.248074740288	116678.86613040391
5646	108380.0	4492.125733526045	3516.8595887714764	116388.98532229752
5647	108650.0	4349.786016068974	3209.71918153984	116209.50519760881
5648	108970.0	4793.651195162529	2848.12322432932	116611.77441949185
5649	108560.0	4694.549021966377	3405.788932678406	116660.33795464478
5650	108610.0	5112.972317220265	3403.166183079593	117126.13850029986
5651	108530.0	4899.612647391477	3394.4464260921814	116824.05907348366
5652	108680.0	4731.73219258766	3195.7720560146845	116607.50424860234
5653	108535.0	4174.048116336198	3504.9518254827126	116213.99994181891
5654	108400.0	4084.008031178819	3705.8535399267566	116189.86157110558
5655	108505.0	3739.930342266889	3598.9989130108734	115843.92925527776
5656	108375.0	4250.717446756171	3808.4795487570227	116434.1969955132
5657	109035.0	4233.290922100277	2724.193598240672	115992.48452034095
5658	108595.0	4728.249675769912	3532.026709789352	116855.27638555926
5659	108705.0	4989.763438905211	3232.986566166219	116927.75000507143
5660	108645.0	4720.438183796214	3360.5920544205583	116726.03023821677
5661	108475.0	4606.624389568897	3673.700651595427	116755.32504116432
5662	108345.0	4158.588474680291	3776.5974342791014	116280.18590895939
5663	108505.0	4673.579088727565	3738.4384978518938	116917.01758657946
5664	108455.0	4691.769647848414	3761.2749485342647	116908.04459638268
5665	108515.0	4165.344256962271	3648.473738953762	116328.81799591603
5666	108615.0	4151.318640251266	3470.5130291430396	116236.8316693943
5667	108625.0	4403.895030076237	3474.7386399222887	116503.63366999853
5668	108580.0	4433.203507613944	3575.391572183289	116588.59507979723
5669	108655.0	4478.80999846253	3429.4040211717947	116563.21401963432
5670	108395.0	4013.129167844163	3926.8510428993613	116334.98021074352
5671	108665.0	4450.692685375543	3307.8070337403915	116423.49971911593
5672	108520.0	4287.680551361846	3557.8385454331874	116365.51909679503
5673	108520.0	4091.177917475434	3619.6653122853604	116230.8432297608
5674	108565.0	4412.370086450683	3616.5252118042554	116593.89529825494
5675	108635.0	4639.453354979487	3434.815919927496	116709.26927490698
5676	108835.0	4478.374454629229	3165.7435579181765	116479.1180125474
5677	108420.0	5069.989517907234	3860.054901349067	117350.0444192563
5678	108560.0	4547.243109632836	3748.220191418368	116855.4633010512
5679	108485.0	4884.844931344123	3802.0914783343324	117171.93640967846
5680	108575.0	4057.5488587735163	3624.631112823554	116257.17997159707
5681	108705.0	3968.484011794062	3355.6551140223746	116029.13912581644
5682	108370.0	4097.061095972167	3983.668427692901	116450.72952366507
5683	108760.0	4073.200880045624	3343.6657957933494	116176.86667583897
5684	108835.0	4391.8482034919725	3320.7507667629397	116547.59897025491
5685	108795.0	4507.343734035821	3371.3687826434034	116673.71251667922
5686	108725.0	4178.253717709886	3250.2738392402534	116153.52755695014
5687	108295.0	4676.0046987036185	4061.1597498846822	117032.1644485883
5688	108845.0	5437.518445205496	3168.8682689578854	117451.38671416338
5689	108775.0	4899.116902405949	3310.1620919446577	116984.2789943506
5690	108565.0	4681.61641551982	3599.511850293784	116846.1282658136
5691	108670.0	4948.543634022208	3450.852495896688	117069.3961299189
5692	108620.0	5387.366743337916	3523.849353133992	117531.21609647191
5693	108690.0	5365.402981320949	3470.6623483574367	117526.06532967839
5694	108640.0	4931.502445627557	3609.615548805741	117181.1179944333
5695	108520.0	4988.510862270923	3780.7998045589193	117289.31066682984
5696	108490.0	5209.436348926829	3769.4458820400178	117468.88223096685
5697	108790.0	4468.086545670958	3365.3594879285083	116623.44603359947
5698	108685.0	4692.755367298232	3494.3361094009015	116872.09147669913
5699	108995.0	4548.273136074276	2880.0663786489167	116423.3395147232
5700	108605.0	4273.755147409247	3640.5652834117063	116519.32043082095
5701	108345.0	4517.643631527753	4006.927961863985	116869.57159339174
5702	108445.0	4215.22472887169	4012.4688090229756	116672.69353789467
5703	108545.0	4476.074626574846	3699.5152615118423	116720.58988808669
5704	108675.0	4587.958102774428	3662.178326592257	116925.13642936668
5705	108555.0	4662.123555297585	3743.8477352054906	116960.97129050308
5706	108825.0	4598.813370008575	3217.609726601804	116641.42309661038
5707	108535.0	4003.9666109332757	3704.507123619842	116243.47373455312
5708	108625.0	4048.531688105868	3612.642866355309	116286.17455446118
5709	108625.0	4420.496157983871	3607.2095455849194	116652.70570356879
5710	108735.0	4437.206059385644	3495.858208309801	116668.06426769544
5711	108575.0	4358.788765052886	3742.266246667423	116676.05501172031
5712	108965.0	4380.213261496829	3118.413801790739	116463.62706328757
5713	108795.0	4603.313884044619	3361.8837210940546	116760.19760513867
5714	108855.0	4412.823947210418	3222.073585947219	116489.89753315764
5715	108445.0	4493.976414556237	3939.286037773418	116878.26245232965
5716	108645.0	4638.36903388481	3597.554049778555	116880.92308366337
5717	108745.0	4678.008247999096	3634.588799516787	117057.59704751588
5718	108575.0	4528.939421720424	3809.07933281851	116913.01875453893
5719	108745.0	4490.888342944527	3679.970668272581	116915.85901121711
5720	108780.0	4495.3893973525555	3438.2789879938355	116713.66838534639
5721	108860.0	4158.03943247869	3283.1331945041893	116301.17262698288
5722	108950.0	4363.308815754572	3210.141730523319	116523.45054627789
5723	108790.0	4554.077185852075	3420.1001301332144	116764.17731598529
5724	108945.0	4316.739501267293	3303.2066159287933	116564.94611719609
5725	108855.0	4150.42364591136	3545.9120788803557	116551.33572479172
5726	108935.0	4614.499317355076	3297.4576691852417	116846.95698654032
5727	109005.0	5144.60601144805	3221.8298802390927	117371.43589168714
5728	109015.0	4623.441062479833	3291.19528064155	116929.63634312138
5729	108825.0	4647.666190726304	3516.996299311868	116989.66249003817
5730	108955.0	4962.140519417444	3317.7375578793	117234.87807729674
5731	108795.0	5057.421680999541	3637.525594616891	117489.94727561643
5732	108715.0	4962.1863188441785	3789.016341660754	117466.20266050493
5733	108925.0	4738.030387846375	3473.2379035896156	117136.26829143599
5734	109015.0	4492.161872930446	3298.2394040422514	116805.4012769727
5735	108855.0	4615.306329516316	3513.4389327513054	116983.74526226762
5736	108775.0	4319.194295018533	3688.051630864502	116782.24592588303
5737	108845.0	4790.476770413661	3543.229536379804	117178.70630679347
5738	109115.0	4769.236916102091	3087.7884172223276	116972.02533332442
5739	108905.0	4226.307938260579	3423.306407799828	116554.6143460604
5740	109105.0	4480.917589574674	3207.3128336295485	116793.23042320422
5741	108925.0	4789.796445605898	3519.6488562080776	117234.44530181398
5742	109075.0	4616.389330573002	3188.5031339380657	116879.89246451107
5743	109105.0	4855.341363189364	3237.7903824398527	117198.13174562922
5744	108715.0	4870.611092954496	3995.900543995085	117581.51163694958
5745	108885.0	5011.535754365468	3654.187447638833	117550.7232020043
5746	108715.0	4986.507833994547	3839.2577706673183	117540.76560466186
5747	108905.0	4992.149226678157	3510.9201517381007	117408.06937841626
5748	109015.0	4518.687021344522	3377.477755706059	116911.16477705058
5749	109135.0	4637.860796240711	3290.3949872165686	117063.25578345728
5750	109155.0	4343.491657323757	3038.297904979554	116536.78956230331
5751	109065.0	4522.818870035553	3285.9992493648315	116873.81811940038
