# MSD of Single Random Dynabead (H) (Single Random Atom)
LagTime(MCS)	MSD
49500	1541.1468481809134
49600	1545.114359313855
49700	1548.9693856859813
49800	1553.0311975531513
49900	1557.019933772157
50000	1560.957560681447
50100	1565.0100987381884
50200	1568.976495509618
50300	1573.0495894892956
50400	1577.0202480396256
50500	1580.920992759522
50600	1584.737654366705
50700	1588.437276478915
50800	1591.9886027699104
50900	1595.4809820851078
51000	1598.966377803241
51100	1602.4340204218752
51200	1605.758994935546
51300	1609.223429271835
51400	1612.6193427682738
51500	1616.0426086264197
51600	1619.5974831030471
51700	1623.212178828253
51800	1626.8699482289376
51900	1630.6015181900002
52000	1634.278946333914
52100	1638.1475628802436
52200	1642.1055294029647
52300	1646.1495492607937
52400	1650.1629046063754
52500	1654.005585863837
52600	1657.7303401101963
52700	1661.405990820378
52800	1664.9607726584072
52900	1668.3425817189272
53000	1672.0390484450618
53100	1675.9499935730128
53200	1679.8463029112318
53300	1683.7807996619376
53400	1687.775288787845
53500	1691.7767037102021
53600	1695.888060252415
53700	1699.9079743332695
53800	1703.8951650437084
53900	1707.7174771371065
54000	1711.5610726037994
54100	1715.3987258226844
54200	1719.2841901225038
54300	1722.9659666435327
54400	1726.7177199057187
54500	1730.5226761871018
54600	1734.3178077306948
54700	1738.0899936094065
54800	1741.8510160047445
54900	1745.6329777094652
55000	1749.4577843493898
55100	1753.4772010027664
55200	1757.5335521179368
55300	1761.5446629898506
55400	1765.5223462744034
55500	1769.63556184154
55600	1773.6716583030066
55700	1777.6687651135726
55800	1781.6350477219094
55900	1785.595629681542
56000	1789.4873569860938
56100	1793.332426433335
56200	1797.1252105921158
56300	1801.05790563731
56400	1804.965979704517
56500	1809.0872174192918
56600	1813.2086847034516
56700	1817.3165241898969
56800	1821.3608303780202
56900	1825.4866952138836
57000	1829.4972424581647
57100	1833.4808265208849
57200	1837.2752715544193
57300	1841.025378454011
57400	1844.7453768377309
57500	1848.2204309091321
57600	1851.9624255148228
57700	1855.7313289202284
57800	1859.357721186825
57900	1862.934675552242
58000	1866.48255245795
58100	1869.908466016641
58200	1873.4716551250895
58300	1877.060436634114
58400	1880.5271227381309
58500	1884.0942190386704
58600	1887.7509180563502
58700	1891.4521960670245
58800	1895.3558843351202
58900	1899.2440351079567
59000	1903.1832432244555
59100	1907.0000916925492
59200	1910.94664937997
59300	1914.969786411326
59400	1919.1051953835995
59500	1923.1315542366938
59600	1927.147624307545
59700	1931.0355344823329
59800	1934.8617822208907
59900	1938.4224673973513
60000	1942.0304311331129
60100	1945.7984148307587
60200	1949.5313861332834
60300	1952.926552505698
60400	1956.4306445436087
60500	1960.0084741180763
60600	1963.5917234160588
60700	1967.2317803157493
60800	1971.073661254195
60900	1975.001926999772
61000	1978.7494241454988
61100	1982.591530243575
61200	1986.2968237497262
61300	1989.899971398292
61400	1993.5892253998318
61500	1997.2624885622063
61600	2000.9384373411885
61700	2004.659135120979
61800	2008.1934640012332
61900	2011.4293308620108
62000	2014.7910663145594
62100	2018.1878083053161
62200	2021.446424921567
62300	2024.6706862453138
62400	2027.9845728806686
62500	2031.388268580311
62600	2034.6613103704294
62700	2037.9179187850677
62800	2041.14309908438
62900	2044.2192285667406
63000	2047.1986967379344
63100	2050.1422733435174
63200	2053.220441198151
63300	2056.1564686871716
63400	2059.1094921611366
63500	2062.131948631257
63600	2065.1363701327355
63700	2068.051858213905
63800	2070.987612547353
63900	2073.9241648692987
64000	2077.1469428534037
64100	2080.2527276776964
64200	2083.4920214417507
64300	2086.4880815737415
64400	2089.5576361032436
64500	2092.527654386533
64600	2095.4811313531245
64700	2098.3895775291603
64800	2101.3151023336686
64900	2104.396777010523
65000	2107.312082043907
65100	2110.1869964795187
65200	2113.249747071706
65300	2116.0431890562177
65400	2118.6945750050363
65500	2121.3662460024934
65600	2123.947675534466
65700	2126.6260061230278
65800	2129.246914006828
65900	2132.007222109998
66000	2134.719431569858
66100	2137.4744373707217
66200	2140.01863249694
66300	2142.8939214851125
66400	2145.607073703315
66500	2148.2017697727424
66600	2150.8945243908674
66700	2153.8672710226383
66800	2156.8887192116235
66900	2160.035815288371
67000	2163.0418716098648
67100	2165.8144747511833
67200	2168.5704389609746
67300	2171.4152987376438
67400	2174.2323551468435
67500	2177.0505101540475
67600	2179.8098584008985
67700	2182.8578521544114
67800	2185.9632955811103
67900	2189.0053830773104
68000	2191.8256615663995
68100	2194.4949462446966
68200	2197.252671851311
68300	2199.8198111655074
68400	2202.5361797766527
68500	2205.108802995761
68600	2207.681141802692
68700	2210.2050714004436
68800	2212.5403908214066
68900	2214.799823003763
69000	2216.9787486562273
69100	2219.333737780631
69200	2221.6988609867985
69300	2224.1269284423324
69400	2226.700394206797
69500	2229.2448862761375
69600	2231.853701138636
69700	2234.5729002930457
69800	2237.1881552003906
69900	2239.65258129267
70000	2242.098212102719
70100	2244.6315798654687
70200	2247.4529426042573
70300	2250.3688813892077
70400	2253.116946173599
70500	2255.8199370245566
70600	2258.4593341958243
70700	2261.2179383462644
70800	2263.8397830133326
70900	2266.3721388541744
71000	2268.8624509458896
71100	2271.4227606081986
71200	2274.007681498013
71300	2276.946503859421
71400	2279.9925394687452
71500	2283.125269117765
71600	2286.22729589598
71700	2289.2729550674558
71800	2292.5155504399445
71900	2295.837363365805
72000	2299.3404526159866
72100	2302.75930528302
72200	2306.02136170835
72300	2309.177563956124
72400	2312.423717759142
72500	2315.718389734975
72600	2319.0330954346573
72700	2322.2773804575554
72800	2325.7216778583243
72900	2329.176837835461
73000	2332.646554685256
73100	2336.2082758372417
73200	2339.5647057132446
73300	2342.703924623318
73400	2345.952026548097
73500	2349.2775545830955
73600	2352.893639714981
73700	2356.403675618407
73800	2359.5563842086704
73900	2362.580154055846
74000	2365.3790970872506
74100	2368.1329515992547
74200	2371.0568126668804
74300	2373.90280343988
74400	2376.5046518217423
74500	2379.2034140649484
74600	2381.799849027593
74700	2384.522897038376
74800	2387.277825889003
74900	2389.8491543115233
75000	2392.478651919926
75100	2395.0581758676562
75200	2397.4108772760956
75300	2399.9802575398353
75400	2402.675156332669
75500	2405.2204232076765
75600	2407.7258383434964
75700	2410.012226371444
75800	2412.385175678006
75900	2414.4610778830247
76000	2416.744063211023
76100	2419.0946170799434
76200	2421.3937522545457
76300	2423.6528066296596
76400	2425.9180824044743
76500	2428.195884755114
76600	2429.9978006414603
76700	2431.652117959922
76800	2433.3330397989484
76900	2435.0398280272493
77000	2436.5145458722254
77100	2437.9300524996943
77200	2439.4316216994775
77300	2440.7322694942122
77400	2442.0733686033054
77500	2443.4507943541976
77600	2444.917710056703
77700	2446.419596392312
77800	2448.131943085289
77900	2449.8602905987645
78000	2451.3624786087894
78100	2452.878861444595
78200	2454.611418911605
78300	2456.436950181029
78400	2458.3886784164933
78500	2460.2642986958963
78600	2462.078099312377
78700	2463.973766932264
78800	2466.066969079897
78900	2467.993440159713
79000	2469.9498477351153
79100	2471.5653755108942
79200	2473.1258233714616
79300	2474.7959839055547
79400	2476.384558562422
79500	2478.061655722675
79600	2479.627480110852
79700	2480.9118855639244
79800	2481.9897508359863
79900	2483.073331987136
80000	2484.18656403129
80100	2485.3534971813788
80200	2486.3454720886075
80300	2487.3290374845965
80400	2487.868976729631
80500	2488.3873375598923
80600	2488.708862561267
80700	2488.8660289056133
80800	2489.114681439183
80900	2489.353023910313
81000	2489.649347734463
81100	2490.0736615469214
81200	2490.465555837902
81300	2491.0472511392436
81400	2491.640042892366
81500	2492.278704501048
81600	2492.7205588927027
81700	2493.231804660929
81800	2493.621247484756
81900	2494.24048949359
82000	2495.0090213952935
82100	2495.443794301187
82200	2495.761383039353
82300	2495.9188177810283
82400	2496.421633297403
82500	2496.9863660888514
82600	2497.8272545821383
82700	2498.4579761026544
82800	2498.808597587922
82900	2499.355162818567
83000	2499.4749987534597
83100	2499.7239168267115
83200	2499.8160110875615
83300	2499.7024991729413
83400	2499.381006246025
83500	2498.922374739952
83600	2498.7939712817897
83700	2498.6872850638465
83800	2498.7483148442698
83900	2498.8717713682563
84000	2499.2038109629066
84100	2499.6798316314816
84200	2500.2437154612853
84300	2500.8242294738884
84400	2501.233954070485
84500	2501.504167547624
84600	2501.7885706996312
84700	2502.0661011369666
84800	2502.3215427607065
84900	2502.553033553704
85000	2502.8133246104117
85100	2503.218663322914
85200	2503.567042989249
85300	2503.943067816901
85400	2504.473415433662
85500	2505.027647284209
85600	2505.6724941124558
85700	2506.6032455759705
85800	2507.317339272704
85900	2508.0957818803145
86000	2508.469956699584
86100	2509.0335974849295
86200	2509.4442499455763
86300	2509.9396839663386
86400	2510.6525237889728
86500	2511.2335913744755
86600	2511.8754405359505
86700	2512.515552282275
86800	2513.274096082314
86900	2514.2950782172265
87000	2515.5609656230663
87100	2517.0898048577947
87200	2518.741716967488
87300	2520.2929471950047
87400	2522.008166856307
87500	2523.9108718119096
87600	2525.7126543667982
87700	2527.5176695564296
87800	2529.7909689226653
87900	2531.980835107679
88000	2534.324050684576
88100	2536.5313705002773
88200	2538.4561997349374
88300	2540.216522671806
88400	2541.8265258124447
88500	2543.3418731142883
88600	2545.0665938088787
88700	2546.5206893425784
88800	2548.4032338309917
88900	2550.273538499372
89000	2552.2849238575436
89100	2554.427297755028
89200	2556.2209612067672
89300	2558.0838889151346
89400	2559.9631348086987
89500	2561.8670388433966
89600	2563.8631003877963
89700	2565.9283769166796
89800	2567.8532166325604
89900	2569.6967632314772
90000	2571.453985743923
90100	2573.363450612349
90200	2575.451295959996
90300	2577.4770677165943
90400	2579.413188987528
90500	2581.4235492167063
90600	2583.485885522561
90700	2585.729008226772
90800	2588.138555271027
90900	2590.726799261989
91000	2593.1521412332077
91100	2595.681466924725
91200	2598.3865945510915
91300	2600.8836529947002
91400	2603.057809920865
91500	2605.3390048097353
91600	2607.663633715245
91700	2609.874427167815
91800	2611.945156781061
91900	2613.995952519006
92000	2615.965003345569
92100	2617.6348814648227
92200	2619.4749340814888
92300	2621.3733783607604
92400	2623.1585345405038
92500	2625.0329658016562
92600	2626.9834118606523
92700	2629.0476503437967
92800	2631.0440642067697
92900	2633.1522561097518
93000	2635.1637636085507
93100	2636.6516772775794
93200	2638.4673644486465
93300	2640.3057557568536
93400	2642.1900645840215
93500	2643.795153769315
93600	2645.3517005144386
93700	2646.774966046738
93800	2647.997776756645
93900	2649.346255683631
94000	2651.0548737935605
94100	2653.0513233710662
94200	2655.026573156647
94300	2656.708047500928
94400	2658.579294875439
94500	2660.204338715237
94600	2661.82493971847
94700	2663.5939374560257
94800	2665.173148843751
94900	2666.9396487904014
95000	2668.651593975548
95100	2670.57551345299
95200	2672.3159526881063
95300	2674.2313658536877
95400	2676.4028162600007
95500	2678.4257672986714
95600	2680.373183955264
95700	2682.4362734272145
95800	2684.2578667231137
95900	2686.2107565187616
96000	2687.9832016665605
96100	2689.935812439886
96200	2691.754491892818
96300	2693.745670521632
96400	2695.7904738429934
96500	2697.7583537627943
96600	2699.7740234351368
96700	2701.96020528581
96800	2704.1914028187166
96900	2706.4786127592088
97000	2708.71161864209
97100	2710.6863712617196
97200	2712.642102993268
97300	2714.7423017914407
97400	2717.0835789468256
97500	2719.5805110877845
97600	2721.978951177385
97700	2724.1272448615055
97800	2726.5666675420944
97900	2728.929062577372
98000	2731.3196121941437
98100	2733.978954046208
98200	2736.2642584443092
98300	2738.190956077364
98400	2740.25749992911
98500	2742.26228520734
98600	2744.6179066413315
98700	2746.7557287897216
98800	2749.065185534244
98900	2751.3968297418905
99000	2753.6427003060817
99100	2755.5514830807806
99200	2757.781362856156
99300	2759.831328212633
99400	2761.7378926830133
99500	2763.6505521108047
99600	2765.921742248058
99700	2768.142502867966
99800	2770.596843555104
99900	2772.9084328187164
100000	2774.7847551252926
100100	2776.8603810809436
100200	2778.806746230519
100300	2780.854364379775
100400	2782.706871353672
100500	2784.521490387153
100600	2786.191303354746
100700	2787.815974198689
100800	2789.6703494542744
100900	2791.4263991766493
101000	2793.331807479728
101100	2795.295928653679
101200	2797.065625928866
101300	2798.727829901327
101400	2800.2352758143097
101500	2801.4779589758837
101600	2803.019521050679
101700	2804.6004561042646
101800	2805.8001482993714
101900	2806.9538030707627
102000	2808.2676520588575
102100	2809.1993572171195
102200	2810.425907662837
102300	2811.3715761159547
102400	2812.212896700017
102500	2812.945585913607
102600	2813.4209625052754
102700	2813.9390837544343
102800	2814.3940352860373
102900	2814.959632439015
103000	2815.572156575334
103100	2816.274885130464
103200	2816.9320965873776
103300	2817.6051318902173
103400	2818.4437964318204
103500	2818.9310170605895
103600	2819.3086871740525
103700	2819.4785778353107
103800	2819.9389195448603
103900	2820.6663739235955
104000	2821.158448291011
104100	2821.2303791393642
104200	2821.4347278283676
104300	2821.802412513178
104400	2822.0965966217336
104500	2822.543668086815
104600	2822.656175608223
104700	2822.860388712259
104800	2822.9986436901963
104900	2823.011152228457
105000	2822.9138459241367
105100	2822.9793298392906
105200	2823.2616474801907
105300	2823.1905483888113
105400	2823.113864825049
105500	2823.4811989220325
105600	2823.6619239731226
105700	2823.745206288644
105800	2824.0524418292916
105900	2823.776572613104
106000	2823.325113635394
106100	2823.2839226701763
106200	2823.522316794668
106300	2823.7211269695545
106400	2824.0369578269892
106500	2824.6153871719725
106600	2825.021285950206
106700	2825.3875589453382
106800	2825.4469104745076
106900	2825.7483498575166
107000	2825.8444453064003
107100	2825.928169691644
107200	2826.0045359989745
107300	2826.0221037542797
107400	2826.411432866298
107500	2826.25521395565
107600	2825.7894179680734
107700	2825.500641115592
107800	2825.281575384899
107900	2824.9470297623775
108000	2824.8514836672693
108100	2824.717938898597
108200	2824.5940357476356
108300	2824.3167056805105
108400	2824.146588794596
108500	2824.1299047585344
108600	2824.144769535109
108700	2823.9652258450515
108800	2823.8323788410053
108900	2823.450780676678
109000	2822.8952720504603
109100	2822.5142211276107
109200	2822.2338618718786
109300	2821.62396241253
109400	2820.998153618013
109500	2820.5422203312046
109600	2819.9784384539817
109700	2819.402059844928
109800	2818.6710037323646
109900	2817.724430667353
110000	2816.652080527798
110100	2815.6344581588055
110200	2814.896065047884
110300	2813.8176416542847
110400	2812.8628931074054
110500	2811.706979212817
110600	2810.1627667227876
110700	2808.4764828449697
110800	2806.3045561320614
110900	2804.2369005557266
111000	2802.1957760674413
111100	2800.1910371205304
111200	2798.2648297405103
111300	2796.9569190409966
111400	2795.6843167012557
111500	2794.6447341990424
111600	2794.0422643707716
111700	2793.7454311600304
111800	2793.44169662497
111900	2793.301389843051
112000	2792.9293298567645
112100	2792.454663675453
112200	2792.191962104116
112300	2791.8855961353984
112400	2791.564127865713
112500	2791.232221193728
112600	2790.867255533696
112700	2790.466474558343
112800	2789.8700444225105
112900	2789.5342430758756
113000	2789.0285545628867
113100	2788.071897032729
113200	2787.0668582555954
113300	2786.163512946572
113400	2785.3923392902943
113500	2784.768360744929
113600	2784.042560857779
113700	2783.077427761862
113800	2782.257372115506
113900	2781.5939710673993
114000	2780.7848627848434
114100	2779.8185328204418
114200	2779.1210313152405
114300	2777.987602872832
114400	2776.938885570795
114500	2776.2576920335996
114600	2775.762251823093
114700	2775.2817267803475
114800	2774.543806032976
114900	2773.8290440549026
115000	2773.0612213565037
115100	2772.468189034669
115200	2771.9680459607043
115300	2771.487375958881
115400	2771.1944638047135
115500	2770.8180674162577
115600	2770.828143464052
115700	2771.134501223627
115800	2771.4194497097633
115900	2771.635217220173
116000	2772.070156598813
116100	2772.9177454152377
116200	2773.989607022144
116300	2775.694146922673
116400	2777.449552108359
116500	2779.3801815417246
116600	2781.1756988969864
116700	2783.0083010084927
116800	2785.179267724394
116900	2787.5758089265437
117000	2789.5531450310373
117100	2791.625951839902
117200	2793.670244905399
117300	2795.614932455239
117400	2797.4344006644096
117500	2799.3846220325795
117600	2800.9557825350785
117700	2802.394517550245
117800	2804.174072539259
117900	2806.0496730114683
118000	2808.106251447869
118100	2810.0202212542645
118200	2811.72050224751
118300	2813.5817989847274
118400	2815.2960681979894
118500	2816.8482350053964
118600	2818.2887922912487
118700	2819.83676326141
118800	2821.7658956691157
118900	2823.8946772296913
119000	2826.1729677703697
119100	2828.496691874927
119200	2830.5086166122346
119300	2832.5293877194636
119400	2834.6841875558603
119500	2837.050439170911
119600	2839.7479813019745
119700	2842.3996008257964
119800	2845.0428707977408
119900	2847.7349279168993
120000	2850.608658740064
120100	2853.0753011530032
120200	2855.4347900390276
120300	2857.3984168408206
120400	2859.483985168801
120500	2861.62712383084
120600	2863.9782477841945
120700	2866.1562030855566
120800	2868.6049203574075
120900	2871.213466819725
